sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,timestamp
-0.5161078846708542,-0.0547802236830672,0.08018168441775142,-0.19349360999965393,-0.14957850794145952,-0.4885669142405994,0.0
-0.5161078846708542,-0.0547802236830672,0.08018168441775142,-0.19349360999965393,-0.14957850794145952,-0.2021717966001041,0.015904664993286133
-0.5161078846708542,-0.0547802236830672,0.08018168441775142,-0.19349360999965393,-0.3070626817161788,-0.2021717966001041,0.03195524215698242
-0.1312991748259073,-0.0547802236830672,0.08018168441775142,-0.19349360999965393,-0.3070626817161788,-0.2021717966001041,0.0479886531829834
-0.1312991748259073,-0.0547802236830672,0.08018168441775142,-0.19349360999965393,-0.3070626817161788,-0.2021717966001041,0.06402444839477539
-0.1312991748259073,0.00459769992475903,0.13658649109127818,-0.19349360999965393,-0.3070626817161788,-0.2021717966001041,0.08003902435302734
-0.1312991748259073,0.00459769992475903,0.13658649109127818,-0.30597872075938903,-0.3070626817161788,-0.2021717966001041,0.09600424766540527
-0.1312991748259073,0.00459769992475903,0.13658649109127818,-0.30597872075938903,-0.3070626817161788,-0.2021717966001041,0.11201357841491699
-0.1312991748259073,0.00459769992475903,0.13658649109127818,-0.30597872075938903,-0.5528888366634597,0.3544913440544598,0.12773823738098145
0.37756839630448763,0.00459769992475903,0.13658649109127818,-0.30597872075938903,-0.5528888366634597,0.3544913440544598,0.14363431930541992
0.37756839630448763,0.00459769992475903,0.13658649109127818,-0.30597872075938903,-0.5528888366634597,0.3544913440544598,0.15969467163085938
0.37756839630448763,0.02057001618986523,0.10117688409807979,-0.30597872075938903,-0.5528888366634597,0.3544913440544598,0.1758716106414795
0.37756839630448763,0.02057001618986523,0.10117688409807979,-0.30597872075938903,-0.5528888366634597,0.3544913440544598,0.19178104400634766
0.37756839630448763,0.02057001618986523,0.10117688409807979,-0.13777515826129638,-0.5528888366634597,0.3544913440544598,0.20766210556030273
0.37756839630448763,0.02057001618986523,0.10117688409807979,-0.13777515826129638,-0.5528888366634597,0.24821483190846372,0.22380733489990234
0.37756839630448763,0.02057001618986523,0.10117688409807979,-0.13777515826129638,-0.432547595303749,0.24821483190846372,0.23975729942321777
0.1973192715390915,0.02057001618986523,0.10117688409807979,-0.13777515826129638,-0.432547595303749,0.24821483190846372,0.25583887100219727
0.1973192715390915,0.02057001618986523,0.10117688409807979,-0.13777515826129638,-0.432547595303749,0.24821483190846372,0.27188968658447266
0.1973192715390915,-0.020374940053172946,0.08183468513014613,-0.13777515826129638,-0.432547595303749,0.24821483190846372,0.28778934478759766
0.1973192715390915,-0.020374940053172946,0.08183468513014613,-0.22115600643062316,-0.432547595303749,0.24821483190846372,0.30380773544311523
0.1973192715390915,-0.020374940053172946,0.08183468513014613,-0.22115600643062316,-0.432547595303749,0.24821483190846372,0.3198080062866211
0.1973192715390915,-0.020374940053172946,0.08183468513014613,-0.22115600643062316,-0.35272994260141743,-0.017655605117560157,0.33585166931152344
-0.10611407711847182,-0.020374940053172946,0.08183468513014613,-0.22115600643062316,-0.35272994260141743,-0.017655605117560157,0.3517801761627197
-0.10611407711847182,-0.020374940053172946,0.08183468513014613,-0.22115600643062316,-0.35272994260141743,-0.017655605117560157,0.3677637577056885
-0.10611407711847182,-0.050742619947143436,0.05867528550150691,-0.22115600643062316,-0.35272994260141743,-0.017655605117560157,0.38373851776123047
