,Time,Fx,Fy,Fz,Mx,My,Mz
0,0.014852285385131836,1.0500341296928328,0.08358361774744028,6.316757679180888,-0.004451535836177398,0.0073460750853243,0.02235733788395912
1,0.032872915267944336,1.0500341296928328,0.08358361774744028,6.316757679180888,-0.004451535836177398,0.0073460750853243,0.02235733788395912
2,0.05088162422180176,1.060034129692833,0.09358361774744006,6.296757679180889,-0.0046515358361773965,0.007546075085324301,0.022557337883959097
3,0.06892824172973633,1.060034129692833,0.09358361774744006,6.306757679180889,-0.004951535836177398,0.0076460750853243,0.022757337883959103
4,0.08676552772521973,1.0700341296928328,0.10358361774744029,6.296757679180889,-0.005051535836177401,0.007546075085324301,0.022557337883959097
5,0.10395216941833496,1.0700341296928328,0.10358361774744029,6.306757679180889,-0.005151535836177397,0.0076460750853243,0.022457337883959108
6,0.12193894386291504,1.0700341296928328,0.11358361774744008,6.316757679180888,-0.0054515358361773986,0.0078460750853243,0.022657337883959114
7,0.13988184928894043,1.0800341296928326,0.12358361774744031,6.296757679180889,-0.005651535836177397,0.0077460750853242995,0.022557337883959097
8,0.15780329704284668,1.0800341296928326,0.1335836177474401,6.306757679180889,-0.0057515358361774,0.0078460750853243,0.022657337883959114
9,0.17513275146484375,1.0800341296928326,0.14358361774744033,6.296757679180889,-0.005951535836177399,0.0077460750853242995,0.022757337883959103
10,0.19291257858276367,1.0800341296928326,0.14358361774744033,6.296757679180889,-0.005951535836177399,0.0077460750853242995,0.022757337883959103
11,0.2109529972076416,1.0800341296928326,0.14358361774744033,6.306757679180889,-0.006151535836177398,0.0079460750853243,0.022257337883959102
12,0.22887349128723145,1.0800341296928326,0.15358361774744012,6.316757679180888,-0.006251535836177401,0.0079460750853243,0.022457337883959108
13,0.24590396881103516,1.0800341296928326,0.16358361774744035,6.316757679180888,-0.006751535836177401,0.0079460750853243,0.02235733788395912
14,0.2637646198272705,1.0800341296928326,0.17358361774744013,6.306757679180889,-0.0069515358361774,0.0078460750853243,0.022557337883959097
15,0.2808551788330078,1.0800341296928326,0.18358361774744036,6.316757679180888,-0.007051535836177403,0.0079460750853243,0.022257337883959102
16,0.2978670597076416,1.0700341296928328,0.19358361774744015,6.316757679180888,-0.007551535836177396,0.0079460750853243,0.022457337883959108
17,0.31586146354675293,1.0800341296928326,0.20358361774744038,6.306757679180889,-0.007851535836177398,0.0078460750853243,0.022457337883959108
18,0.33385586738586426,1.0800341296928326,0.20358361774744038,6.306757679180889,-0.007851535836177398,0.0078460750853243,0.022457337883959108
19,0.35182619094848633,1.0700341296928328,0.21358361774744017,6.316757679180888,-0.007851535836177398,0.0076460750853243,0.02235733788395912
20,0.369844913482666,1.0700341296928328,0.2335836177474402,6.316757679180888,-0.008251535836177402,0.0077460750853242995,0.022257337883959102
21,0.38787341117858887,1.0700341296928328,0.24358361774743997,6.32675767918089,-0.0086515358361774,0.0073460750853243,0.022557337883959097
22,0.40587329864501953,1.0700341296928328,0.2535836177474402,6.32675767918089,-0.008951535836177402,0.0074460750853243,0.022457337883959108
23,0.4238584041595459,1.0700341296928328,0.26358361774744,6.32675767918089,-0.008951535836177402,0.0074460750853243,0.022557337883959097
24,0.4448561668395996,1.060034129692833,0.2735836177474402,6.32675767918089,-0.0093515358361774,0.0071460750853243,0.022557337883959097
25,0.46286964416503906,1.0500341296928328,0.28358361774744,6.33675767918089,-0.009751535836177397,0.007246075085324301,0.02235733788395912
26,0.480884313583374,1.040034129692833,0.29358361774744024,6.33675767918089,-0.010051535836177398,0.0068460750853243,0.02235733788395912
27,0.4988579750061035,1.040034129692833,0.31358361774744026,6.33675767918089,-0.010151535836177401,0.006646075085324299,0.022457337883959108
28,0.516850471496582,1.020034129692833,0.32358361774744004,6.33675767918089,-0.0108515358361774,0.0065460750853243,0.022257337883959102
29,0.5348446369171143,1.020034129692833,0.3335836177474403,6.33675767918089,-0.0110515358361774,0.006046075085324299,0.02235733788395912
30,0.5528554916381836,1.020034129692833,0.3335836177474403,6.33675767918089,-0.0110515358361774,0.006046075085324299,0.02235733788395912
31,0.5708720684051514,1.0100341296928328,0.34358361774744006,6.33675767918089,-0.011251535836177398,0.006046075085324299,0.022257337883959102
32,0.588860273361206,1.000034129692833,0.3635836177474401,6.32675767918089,-0.0115515358361774,0.0057460750853242995,0.022257337883959102
33,0.6068589687347412,1.000034129692833,0.3735836177474403,6.33675767918089,-0.012151535836177403,0.0053460750853243,0.02235733788395912
34,0.6248636245727539,0.980034129692833,0.3735836177474403,6.33675767918089,-0.012251535836177399,0.0051460750853243,0.022257337883959102
35,0.6428217887878418,0.9700341296928328,0.39358361774744033,6.33675767918089,-0.012451535836177398,0.004646075085324301,0.022257337883959102
36,0.6608355045318604,0.9700341296928328,0.4035836177474401,6.33675767918089,-0.012451535836177398,0.004646075085324301,0.022157337883959113
37,0.6788766384124756,0.960034129692833,0.41358361774744035,6.33675767918089,-0.012651535836177397,0.0044460750853243,0.022057337883959097
38,0.696814775466919,0.9500341296928327,0.41358361774744035,6.33675767918089,-0.012951535836177398,0.004046075085324299,0.022257337883959102
39,0.7148008346557617,0.940034129692833,0.42358361774744013,6.33675767918089,-0.013051535836177401,0.0037460750853242995,0.022257337883959102
40,0.7328319549560547,0.940034129692833,0.42358361774744013,6.33675767918089,-0.013051535836177401,0.0037460750853242995,0.022257337883959102
41,0.7508275508880615,0.9200341296928329,0.43358361774744036,6.32675767918089,-0.0132515358361774,0.0036460750853243,0.022057337883959097
