timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6
0.0,-0.02394583821296692,0.10358880460262299,0.08604240417480469,-0.6947474479675293,-0.4965873956680298,-0.2016204297542572
0.015815258026123047,-0.02394583821296692,0.10358880460262299,0.08604240417480469,-0.6947474479675293,-0.4965873956680298,-0.2016204297542572
0.03188490867614746,-0.02394583821296692,0.10358880460262299,0.08604240417480469,-0.6947474479675293,-0.4965873956680298,-0.2016204297542572
0.04780411720275879,-0.02394583821296692,0.10358880460262299,0.08604240417480469,-0.6947474479675293,-0.4965873956680298,-0.09059786796569824
0.06388258934020996,-0.02394583821296692,0.10358880460262299,0.08604240417480469,-0.6367061734199524,-0.4965873956680298,-0.09059786796569824
0.07984232902526855,-0.02394583821296692,0.10358880460262299,0.08604240417480469,-0.6367061734199524,-0.5194358229637146,-0.09059786796569824
0.09595847129821777,-0.02394583821296692,0.09503928571939468,0.10510680079460144,-0.6367061734199524,-0.5194358229637146,-0.09059786796569824
0.11193370819091797,0.0953989326953888,0.09503928571939468,0.10510680079460144,-0.6367061734199524,-0.5194358229637146,-0.09059786796569824
0.1279594898223877,0.0953989326953888,0.09503928571939468,0.10510680079460144,-0.6367061734199524,-0.5194358229637146,-0.09059786796569824
0.14408636093139648,0.0953989326953888,0.09503928571939468,0.10510680079460144,-0.6367061734199524,-0.5194358229637146,-0.09059786796569824
0.16016840934753418,0.0953989326953888,0.09503928571939468,0.10510680079460144,-0.6367061734199524,-0.5194358229637146,0.00919611006975174
0.17616748809814453,0.0953989326953888,0.09503928571939468,0.10510680079460144,-0.5700714588165283,-0.4553752839565277,0.00919611006975174
0.1920020580291748,0.0953989326953888,0.12812352180480957,0.0923268049955368,-0.5700714588165283,-0.4553752839565277,0.00919611006975174
0.20864009857177734,0.1355867236852646,0.12812352180480957,0.0923268049955368,-0.5700714588165283,-0.4553752839565277,0.00919611006975174
0.2239696979522705,0.1355867236852646,0.12812352180480957,0.0923268049955368,-0.5700714588165283,-0.4553752839565277,0.00919611006975174
0.24015545845031738,0.1355867236852646,0.12812352180480957,0.0923268049955368,-0.5700714588165283,-0.4553752839565277,0.00919611006975174
0.25617313385009766,0.1355867236852646,0.12812352180480957,0.0923268049955368,-0.5700714588165283,-0.4553752839565277,-0.030424678698182106
0.27208662033081055,0.1355867236852646,0.12812352180480957,0.0923268049955368,-0.37356820702552795,-0.4553752839565277,-0.030424678698182106
0.28804516792297363,0.1355867236852646,0.12812352180480957,0.07693440467119217,-0.37356820702552795,-0.2974727153778076,-0.030424678698182106
0.3039219379425049,0.1355867236852646,0.08030904084444046,0.07693440467119217,-0.37356820702552795,-0.2974727153778076,-0.030424678698182106
0.3198685646057129,0.022969309240579605,0.08030904084444046,0.07693440467119217,-0.37356820702552795,-0.2974727153778076,-0.030424678698182106
0.3358607292175293,0.022969309240579605,0.08030904084444046,0.07693440467119217,-0.37356820702552795,-0.2974727153778076,-0.030424678698182106
0.3518025875091553,0.022969309240579605,0.08030904084444046,0.07693440467119217,-0.37356820702552795,-0.2974727153778076,-0.030424678698182106
0.3678147792816162,0.022969309240579605,0.08030904084444046,0.07693440467119217,-0.37356820702552795,-0.2974727153778076,-0.07686854898929596
0.3837931156158447,0.022969309240579605,0.08030904084444046,0.07693440467119217,-0.4810713231563568,-0.3984670341014862,-0.07686854898929596
0.3998222351074219,0.022969309240579605,0.1006028801202774,0.06821820139884949,-0.4810713231563568,-0.3984670341014862,-0.07686854898929596
0.41592907905578613,0.03961546719074249,0.1006028801202774,0.06821820139884949,-0.4810713231563568,-0.3984670341014862,-0.07686854898929596
0.4318079948425293,0.03961546719074249,0.1006028801202774,0.06821820139884949,-0.4810713231563568,-0.3984670341014862,-0.07686854898929596
0.44796013832092285,0.03961546719074249,0.1006028801202774,0.06821820139884949,-0.4810713231563568,-0.3984670341014862,-0.07686854898929596
0.4639699459075928,0.03961546719074249,0.1006028801202774,0.06821820139884949,-0.4810713231563568,-0.3984670341014862,-0.05799321085214615
0.47995567321777344,0.03961546719074249,0.1006028801202774,0.06821820139884949,-0.6417614817619324,-0.3984670341014862,-0.05799321085214615
0.495988130569458,0.03961546719074249,0.08820392936468124,0.06824400275945663,-0.6417614817619324,-0.4898596704006195,-0.05799321085214615
0.5119214057922363,-0.01512610912322998,0.08820392936468124,0.06824400275945663,-0.6417614817619324,-0.4898596704006195,-0.05799321085214615
0.5278048515319824,-0.01512610912322998,0.08820392936468124,0.06824400275945663,-0.6417614817619324,-0.4898596704006195,-0.05799321085214615
0.5439431667327881,-0.01512610912322998,0.08820392936468124,0.06824400275945663,-0.6417614817619324,-0.4898596704006195,-0.05799321085214615
0.5599846839904785,-0.01512610912322998,0.08820392936468124,0.06824400275945663,-0.6417614817619324,-0.4898596704006195,-0.05799321085214615
0.5759115219116211,-0.01512610912322998,0.08820392936468124,0.06824400275945663,-0.6417614817619324,-0.4898596704006195,-0.1608462780714035
0.5919060707092285,-0.01512610912322998,0.08820392936468124,0.06824400275945663,-0.6921539306640625,-0.5137301683425903,-0.1608462780714035
0.6079726219177246,-0.01512610912322998,0.08307600766420364,0.08295900374650955,-0.6921539306640625,-0.5137301683425903,-0.1608462780714035
0.6239514350891113,-0.06613227725028992,0.08307600766420364,0.08295900374650955,-0.6921539306640625,-0.5137301683425903,-0.1608462780714035
0.6399695873260498,-0.06613227725028992,0.08307600766420364,0.08295900374650955,-0.6921539306640625,-0.5137301683425903,-0.1608462780714035
