Time,Fx,Fy,Fz,Mx,My,Mz
0.6936144828796387,-186.15925373134328,-179.27114427860695,274.42338308457715,323.8595437810945,110.87174676616915,-787.6313442786069
0.7105677127838135,-185.7992537313433,-178.95114427860696,275.9533830845771,323.7413437810945,111.03144676616915,-787.619244278607
0.727574348449707,-185.2292537313433,-177.77114427860695,277.0933830845771,323.5391437810945,111.18114676616916,-787.625144278607
0.7446296215057373,-185.2292537313433,-177.77114427860695,277.0933830845771,323.5391437810945,111.18114676616916,-787.625144278607
0.7615313529968262,-185.0492537313433,-178.06114427860695,281.81338308457714,323.5630437810945,111.32694676616916,-787.6037442786069
0.7784459590911865,-185.4192537313433,-178.26114427860696,281.81338308457714,323.7622437810945,111.36694676616916,-787.610144278607
0.7957501411437988,-185.7392537313433,-178.07114427860697,281.3333830845771,323.8173437810945,111.28584676616916,-787.6322442786069
0.8126611709594727,-185.4992537313433,-178.67114427860696,283.05338308457715,323.9336437810945,111.21784676616916,-787.614244278607
0.8296070098876953,-185.18925373134329,-178.54114427860696,282.5933830845771,324.0025437810945,111.20774676616917,-787.5447442786069
0.8467404842376709,-185.18925373134329,-178.54114427860696,282.5933830845771,324.0025437810945,111.20774676616917,-787.5447442786069
0.8636281490325928,-185.3992537313433,-179.01114427860696,283.17338308457715,324.0681437810945,111.23694676616915,-787.5294442786069
0.8807032108306885,-186.3892537313433,-179.18114427860695,281.50338308457714,324.1970437810945,111.13634676616915,-787.5692442786069
0.897702693939209,-186.59925373134328,-179.58114427860696,280.7233830845771,324.3486437810945,110.94574676616917,-787.5761442786069
0.9144992828369141,-185.9292537313433,-179.24114427860695,277.9033830845771,324.3894437810945,110.85554676616916,-787.5633442786069
0.9316775798797607,-186.59925373134328,-178.60114427860697,275.19338308457714,324.2182437810945,110.79394676616916,-787.619244278607
0.9485981464385986,-186.2292537313433,-179.13114427860697,275.93338308457714,324.18614378109453,110.75444676616915,-787.6906442786069
0.9656915664672852,-186.2292537313433,-179.13114427860697,275.93338308457714,324.18614378109453,110.75444676616915,-787.6906442786069
0.9826400279998779,-186.15925373134328,-178.79114427860696,273.55338308457715,324.1751437810945,110.73244676616916,-787.6875442786069
0.999685525894165,-186.5492537313433,-178.90114427860695,272.88338308457713,324.1196437810945,110.67594676616916,-787.6934442786069
1.0166680812835693,-186.2992537313433,-179.39114427860696,273.3433830845771,324.1852437810945,110.64994676616917,-787.649644278607
1.0336098670959473,-186.12925373134328,-179.33114427860696,272.67338308457715,324.1885437810945,110.68944676616916,-787.568544278607
1.0505006313323975,-186.43925373134329,-179.78114427860694,272.92338308457715,324.1403437810945,110.78204676616916,-787.5759442786069
1.0676579475402832,-186.9792537313433,-179.80114427860696,272.3533830845771,324.0543437810945,110.81604676616917,-787.649544278607
1.0846014022827148,-186.9792537313433,-179.80114427860696,272.3533830845771,324.0543437810945,110.81604676616917,-787.649544278607
1.1015336513519287,-186.3892537313433,-179.31114427860695,273.54338308457716,323.8986437810945,110.82114676616916,-787.651444278607
1.118558645248413,-185.9292537313433,-179.21114427860695,276.00338308457714,323.7845437810945,110.95784676616915,-787.6172442786069
1.1356921195983887,-185.4492537313433,-178.09114427860695,276.0833830845771,323.5947437810945,111.12214676616915,-787.6280442786069
1.1526174545288086,-185.0192537313433,-177.78114427860694,280.75338308457714,323.5144437810945,111.28264676616917,-787.6146442786069
1.1696839332580566,-185.2692537313433,-178.39114427860696,282.4533830845771,323.7224437810945,111.37454676616916,-787.6077442786069
1.1866953372955322,-185.2692537313433,-178.39114427860696,282.4533830845771,323.7224437810945,111.37454676616916,-787.6077442786069
1.2034292221069336,-185.68925373134329,-177.98114427860696,280.8933830845771,323.8039437810945,111.31834676616916,-787.6276442786069
1.2207341194152832,-185.5592537313433,-178.60114427860697,282.94338308457714,323.8944437810945,111.24554676616916,-787.633244278607
1.2376470565795898,-185.2792537313433,-178.61114427860696,282.61338308457715,323.9962437810945,111.21964676616916,-787.5759442786069
1.2546470165252686,-185.2092537313433,-178.72114427860694,282.9133830845771,324.0306437810945,111.23354676616916,-787.534144278607
1.271569013595581,-185.9192537313433,-179.13114427860697,282.2233830845771,324.1504437810945,111.20054676616915,-787.561244278607
1.2886950969696045,-186.6492537313433,-179.40114427860695,281.0233830845771,324.3036437810945,111.01584676616916,-787.5769442786069
1.3055264949798584,-186.6492537313433,-179.40114427860695,281.0233830845771,324.3036437810945,111.01584676616916,-787.5769442786069
1.3224425315856934,-186.09925373134328,-179.60114427860697,278.9733830845771,324.4031437810945,110.87924676616916,-787.575844278607
1.3397328853607178,-186.4592537313433,-178.66114427860694,275.4633830845771,324.2704437810945,110.81164676616916,-787.6148442786069
1.3566713333129883,-186.3092537313433,-178.94114427860694,275.76338308457713,324.1839437810945,110.74204676616915,-787.679444278607
1.3736331462860107,-186.0192537313433,-178.98114427860696,274.50338308457714,324.1923437810945,110.73654676616916,-787.6747442786069
1.390556812286377,-186.4992537313433,-178.76114427860696,272.67338308457715,324.1259437810945,110.69694676616916,-787.6865442786069
1.407651662826538,-186.40925373134328,-179.38114427860697,273.4533830845771,324.1658437810945,110.65634676616916,-787.671744278607
1.4244930744171143,-186.40925373134328,-179.38114427860697,273.4533830845771,324.1658437810945,110.65634676616916,-787.671744278607
1.4414899349212646,-186.1492537313433,-179.36114427860696,272.7033830845771,324.2081437810945,110.66194676616917,-787.5820442786069
1.4585416316986084,-186.2492537313433,-179.61114427860696,272.88338308457713,324.1624437810945,110.74344676616916,-787.5434442786069
1.4756152629852295,-186.8292537313433,-179.92114427860696,272.61338308457715,324.1056437810945,110.81824676616915,-787.603844278607
1.4927537441253662,-186.6092537313433,-179.43114427860695,272.80338308457715,323.9609437810945,110.81884676616916,-787.6316442786069
1.5095851421356201,-186.2592537313433,-179.41114427860694,275.5833830845771,323.8359437810945,110.91304676616916,-787.6230442786069
1.5265612602233887,-186.2592537313433,-179.41114427860694,275.5833830845771,323.8359437810945,110.91304676616916,-787.6230442786069
1.5436592102050781,-185.7492537313433,-178.64114427860696,275.68338308457714,323.7007437810945,111.07214676616915,-787.646944278607
1.5605010986328125,-184.93925373134329,-177.56114427860695,278.87338308457714,323.5177437810945,111.21854676616915,-787.6244442786069
1.5775561332702637,-184.9892537313433,-178.34114427860695,282.76338308457713,323.6586437810945,111.36744676616915,-787.590744278607
1.5945265293121338,-185.4992537313433,-178.13114427860697,281.17338308457715,323.8092437810945,111.36394676616916,-787.5973442786069
1.6117141246795654,-185.65925373134328,-178.51114427860696,282.25338308457714,323.8721437810945,111.28304676616916,-787.614244278607
1.6285209655761719,-185.4292537313433,-178.87114427860695,282.79338308457716,323.98664378109453,111.25234676616915,-787.599744278607
1.6454510688781738,-185.4292537313433,-178.87114427860695,282.79338308457716,323.98664378109453,111.25234676616915,-787.599744278607
1.662628412246704,-185.2092537313433,-178.59114427860695,282.48338308457716,324.0161437810945,111.24274676616916,-787.5618442786069
1.6794688701629639,-185.43925373134329,-179.06114427860695,282.82338308457713,324.1058437810945,111.24364676616916,-787.555844278607
1.6966345310211182,-186.3592537313433,-179.12114427860695,281.3533830845771,324.2449437810945,111.09554676616916,-787.550944278607
1.713491439819336,-186.3092537313433,-179.77114427860695,280.13338308457713,324.3901437810945,110.93864676616916,-787.547244278607
1.7305641174316406,-186.28925373134328,-179.01114427860696,276.31338308457714,324.3310437810945,110.86024676616915,-787.5736442786069
1.7475504875183105,-186.7992537313433,-178.83114427860696,275.4033830845771,324.1756437810945,110.77464676616916,-787.677744278607
1.7645845413208008,-186.7992537313433,-178.83114427860696,275.4033830845771,324.1756437810945,110.77464676616916,-787.677744278607
1.7815964221954346,-186.0892537313433,-179.00114427860694,275.36338308457715,324.1791437810945,110.74494676616916,-787.7223442786069
1.7985315322875977,-186.2092537313433,-178.57114427860697,273.1033830845771,324.1357437810945,110.70524676616915,-787.6938442786069
1.8156955242156982,-186.4292537313433,-179.15114427860695,273.44338308457714,324.1273437810945,110.67684676616916,-787.678544278607
1.8326184749603271,-186.3092537313433,-179.43114427860695,273.01338308457713,324.1985437810945,110.67114676616916,-787.618844278607
1.84956693649292,-186.2492537313433,-179.48114427860696,272.61338308457715,324.1732437810945,110.72454676616915,-787.564444278607
1.8665404319763184,-186.2492537313433,-179.48114427860696,272.61338308457715,324.1732437810945,110.72454676616915,-787.564444278607
1.8835999965667725,-186.7292537313433,-179.94114427860694,272.76338308457713,324.1244437810945,110.80984676616916,-787.6100442786069
1.9006578922271729,-186.8392537313433,-179.63114427860697,272.4533830845771,324.0206437810945,110.82284676616916,-787.6684442786069
1.9174675941467285,-186.2092537313433,-179.28114427860694,274.1633830845771,323.8730437810945,110.86004676616916,-787.6427442786069
1.934619665145874,-185.8392537313433,-178.99114427860695,275.8933830845771,323.7612437810945,111.01384676616915,-787.6234442786069
1.9515156745910645,-185.2392537313433,-177.82114427860697,276.55338308457715,323.5561437810945,111.16134676616916,-787.622444278607
1.9686174392700195,-185.0492537313433,-177.93114427860695,281.32338308457713,323.5333437810945,111.31384676616916,-787.5992442786069
1.9855718612670898,-185.0492537313433,-177.93114427860695,281.32338308457713,323.5333437810945,111.31384676616916,-787.5992442786069
2.002647876739502,-185.40925373134328,-178.23114427860696,281.93338308457714,323.7259437810945,111.37014676616916,-787.6094442786069
2.019622564315796,-185.7392537313433,-178.02114427860695,281.2233830845771,323.7973437810945,111.29974676616916,-787.637444278607
2.0365543365478516,-185.5492537313433,-178.57114427860697,282.82338308457713,323.9061437810945,111.22214676616916,-787.6248442786069
2.0534470081329346,-185.1992537313433,-178.49114427860695,282.56338308457714,323.9787437810945,111.20614676616916,-787.559044278607
2.070582628250122,-185.2392537313433,-178.79114427860696,283.12338308457714,324.0363437810945,111.23694676616915,-787.5303442786069
2.087562084197998,-186.2392537313433,-179.11114427860696,281.75338308457714,324.1616437810945,111.15964676616916,-787.5637442786069
2.104583263397217,-186.2392537313433,-179.11114427860696,281.75338308457714,324.1616437810945,111.15964676616916,-787.5637442786069
2.121626853942871,-186.6692537313433,-179.52114427860695,280.99338308457715,324.3218437810945,110.97004676616916,-787.5899442786069
2.1385419368743896,-185.9492537313433,-179.35114427860697,278.38338308457713,324.3940437810945,110.85594676616915,-787.5831442786069
2.155620813369751,-186.4592537313433,-178.57114427860697,275.37338308457714,324.2422437810945,110.78664676616916,-787.6194442786069
2.1725447177886963,-186.1792537313433,-179.04114427860696,275.8933830845771,324.1925437810945,110.73464676616916,-787.6806442786069
2.1894824504852295,-186.0592537313433,-178.87114427860695,273.93338308457714,324.1847437810945,110.72234676616915,-787.6769442786069
2.2065227031707764,-186.0592537313433,-178.87114427860695,273.93338308457714,324.1847437810945,110.72234676616915,-787.6769442786069
2.2236080169677734,-186.5492537313433,-178.88114427860697,272.86338308457715,324.1256437810945,110.67234676616916,-787.692144278607
2.2407114505767822,-186.3592537313433,-179.45114427860696,273.4133830845771,324.1886437810945,110.63764676616915,-787.661844278607
2.257751941680908,-186.0592537313433,-179.35114427860697,272.6433830845771,324.2067437810945,110.65924676616916,-787.5670442786069
2.27478289604187,-186.2992537313433,-179.76114427860696,273.01338308457713,324.1602437810945,110.75474676616916,-787.5425442786069
2.2915313243865967,-186.8692537313433,-179.90114427860695,272.4533830845771,324.0953437810945,110.81654676616915,-787.608344278607
2.3086650371551514,-186.5292537313433,-179.44114427860694,273.06338308457714,323.9390437810945,110.82034676616917,-787.627044278607
2.3255796432495117,-186.5292537313433,-179.44114427860694,273.06338308457714,323.9390437810945,110.82034676616917,-787.627044278607
2.342555284500122,-186.2392537313433,-179.42114427860696,275.7833830845771,323.8226437810945,110.93174676616916,-787.6200442786069
2.3595731258392334,-185.5792537313433,-178.39114427860696,275.67338308457715,323.6588437810945,111.08904676616916,-787.6377442786069
2.376556634902954,-184.8692537313433,-177.60114427860697,279.7033830845771,323.5076437810945,111.24934676616915,-787.6046442786069
2.3936116695404053,-185.1092537313433,-178.37114427860695,282.75338308457714,323.6860437810945,111.37784676616916,-787.5796442786069
2.4105567932128906,-185.6192537313433,-178.12114427860695,281.04338308457716,323.8180437810945,111.34834676616916,-787.595244278607
2.429548978805542,-185.7092537313433,-178.60114427860697,282.4033830845771,323.8905437810945,111.26344676616915,-787.612044278607
2.4475953578948975,-185.4292537313433,-178.76114427860696,282.6633830845771,323.9853437810945,111.23814676616917,-787.589844278607
2.4647130966186523,-185.4292537313433,-178.76114427860696,282.6633830845771,323.9853437810945,111.23814676616917,-787.589844278607
2.4817593097686768,-185.2092537313433,-178.63114427860697,282.75338308457714,324.0164437810945,111.24354676616916,-787.5573442786069
2.498566150665283,-185.5892537313433,-179.01114427860696,282.5333830845771,324.1181437810945,111.22564676616916,-787.5530442786069
2.515631675720215,-186.4992537313433,-179.23114427860696,281.44338308457714,324.2705437810945,111.06314676616915,-787.5498442786069
2.5324995517730713,-186.2192537313433,-179.75114427860694,279.6433830845771,324.4108437810945,110.91974676616915,-787.5520442786069
2.54953670501709,-186.4692537313433,-178.84114427860695,275.6633830845771,324.3035437810945,110.84184676616916,-787.595244278607
2.566525459289551,-186.4692537313433,-178.84114427860695,275.6633830845771,324.3035437810945,110.84184676616916,-787.595244278607
2.5836663246154785,-186.6392537313433,-178.85114427860697,275.5233830845771,324.1703437810945,110.75604676616916,-787.696644278607
2.600564956665039,-185.9692537313433,-178.87114427860695,275.00338308457714,324.1776437810945,110.73654676616916,-787.7123442786069
2.617527961730957,-186.31925373134328,-178.63114427860697,272.98338308457716,324.1341437810945,110.69154676616915,-787.685444278607
2.6346116065979004,-186.4792537313433,-179.29114427860696,273.37338308457714,324.1535437810945,110.65764676616917,-787.6680442786069
2.651714563369751,-186.28925373134328,-179.49114427860695,272.87338308457714,324.2106437810945,110.66774676616916,-787.6085442786069
2.6685495376586914,-186.3092537313433,-179.58114427860696,272.6033830845771,324.1747437810945,110.73364676616916,-787.5719442786069
2.6855082511901855,-186.3092537313433,-179.58114427860696,272.6033830845771,324.1747437810945,110.73364676616916,-787.5719442786069
2.7025721073150635,-186.8592537313433,-179.99114427860695,272.6633830845771,324.1193437810945,110.80414676616915,-787.6273442786069
2.719580888748169,-186.6692537313433,-179.55114427860696,272.63338308457713,324.0000437810945,110.81284676616916,-787.664044278607
2.7366671562194824,-186.2292537313433,-179.31114427860695,274.6433830845771,323.8472437810945,110.87804676616916,-787.634244278607
2.753610849380493,-185.7692537313433,-178.92114427860696,275.99338308457715,323.7321437810945,111.04434676616916,-787.632444278607
2.7705881595611572,-185.1392537313433,-177.69114427860694,277.30338308457715,323.5291437810945,111.18884676616916,-787.627844278607
2.7876482009887695,-185.06925373134328,-178.06114427860695,281.93338308457714,323.5607437810945,111.33574676616917,-787.6033442786069
2.804506301879883,-185.06925373134328,-178.06114427860695,281.93338308457714,323.5607437810945,111.33574676616917,-787.6033442786069
2.8215770721435547,-185.4792537313433,-178.17114427860696,281.6433830845771,323.7501437810945,111.36454676616916,-787.6121442786069
2.8386945724487305,-185.78925373134328,-178.08114427860696,281.4033830845771,323.8043437810945,111.28094676616917,-787.6334442786069
2.8555800914764404,-185.4892537313433,-178.60114427860697,282.92338308457715,323.9128437810945,111.22384676616916,-787.613844278607
2.8726143836975098,-185.18925373134329,-178.45114427860696,282.54338308457716,323.9764437810945,111.21744676616916,-787.5447442786069
2.8896560668945312,-185.40925373134328,-178.94114427860694,283.07338308457713,324.0542437810945,111.24524676616916,-787.527744278607
2.906566619873047,-185.40925373134328,-178.94114427860694,283.07338308457713,324.0542437810945,111.24524676616916,-787.527744278607
2.923480272293091,-186.4892537313433,-179.12114427860695,281.31338308457714,324.1862437810945,111.12824676616916,-787.564444278607
2.940631866455078,-186.56925373134328,-179.56114427860695,280.6433830845771,324.3408437810945,110.94644676616916,-787.5751442786069
2.9575393199920654,-186.0492537313433,-179.16114427860694,277.5833830845771,324.3790437810945,110.85574676616916,-787.5733442786069
2.974642515182495,-186.62925373134328,-178.59114427860695,275.06338308457714,324.2168437810945,110.77834676616916,-787.6339442786069
2.9915618896484375,-186.12925373134328,-179.12114427860695,275.7833830845771,324.19384378109453,110.74204676616915,-787.686744278607
3.008528470993042,-186.2392537313433,-178.81114427860695,273.38338308457713,324.1786437810945,110.71874676616916,-787.6787442786069
3.0255579948425293,-186.2392537313433,-178.81114427860695,273.38338308457713,324.1786437810945,110.71874676616916,-787.6787442786069
3.042637825012207,-186.6192537313433,-179.03114427860694,272.92338308457715,324.1363437810945,110.66254676616916,-787.688644278607
3.0595712661743164,-186.3392537313433,-179.49114427860695,273.2833830845771,324.2059437810945,110.64014676616915,-787.6417442786069
3.076549530029297,-186.12925373134328,-179.38114427860697,272.6533830845771,324.1984437810945,110.68834676616916,-787.563144278607
3.0936222076416016,-186.5092537313433,-179.86114427860696,272.9133830845771,324.1465437810945,110.78124676616916,-787.577144278607
3.1105754375457764,-186.9992537313433,-179.83114427860696,272.29338308457716,324.0524437810945,110.80614676616916,-787.6489442786069
3.1275861263275146,-186.3292537313433,-179.33114427860696,273.8333830845771,323.8823437810945,110.82844676616917,-787.642344278607
3.1447243690490723,-186.3292537313433,-179.33114427860696,273.8333830845771,323.8823437810945,110.82844676616917,-787.642344278607
3.161517381668091,-185.81925373134328,-179.19114427860694,276.23338308457716,323.7713437810945,110.99074676616915,-787.6140442786069
3.1786813735961914,-185.2792537313433,-177.86114427860696,276.4533830845771,323.5719437810945,111.15574676616916,-787.611544278607
3.195706367492676,-185.0492537313433,-177.98114427860696,281.4633830845771,323.5401437810945,111.31394676616915,-787.595344278607
3.2126004695892334,-185.3292537313433,-178.38114427860697,282.2033830845771,323.7584437810945,111.38544676616915,-787.599844278607
3.2295732498168945,-185.7192537313433,-177.95114427860696,280.9133830845771,323.8098437810945,111.30484676616916,-787.615244278607
3.246638298034668,-185.7192537313433,-177.95114427860696,280.9133830845771,323.8098437810945,111.30484676616916,-787.615244278607
3.2635278701782227,-185.4892537313433,-178.66114427860694,283.18338308457714,323.9120437810945,111.24254676616916,-787.6109442786069
3.2805233001708984,-185.18925373134329,-178.52114427860695,282.5233830845771,323.9976437810945,111.23094676616915,-787.546744278607
3.2985761165618896,-185.3092537313433,-178.84114427860695,282.98338308457716,324.0407437810945,111.24604676616916,-787.5240442786069
3.315615653991699,-186.1992537313433,-179.12114427860695,281.88338308457713,324.1711437810945,111.17314676616915,-787.562144278607
3.3326573371887207,-186.7092537313433,-179.52114427860695,280.81338308457714,324.3306437810945,110.97624676616915,-787.5810442786069
3.349658250808716,-186.0192537313433,-179.40114427860695,278.3533830845771,324.3928437810945,110.85894676616915,-787.577144278607
3.3667030334472656,-186.0192537313433,-179.40114427860695,278.3533830845771,324.3928437810945,110.85894676616915,-787.577144278607
3.383640766143799,-186.4792537313433,-178.54114427860696,275.3433830845771,324.2373437810945,110.79704676616916,-787.6190442786069
3.4004857540130615,-186.2092537313433,-179.01114427860696,275.8933830845771,324.1854437810945,110.74514676616916,-787.679944278607
3.418633222579956,-186.1792537313433,-178.92114427860696,273.92338308457715,324.1875437810945,110.72414676616916,-787.678644278607
3.4356937408447266,-186.5892537313433,-178.87114427860695,272.8333830845771,324.1248437810945,110.67034676616916,-787.6951442786069
3.452716827392578,-186.28925373134328,-179.40114427860695,273.50338308457714,324.1866437810945,110.63834676616916,-787.6584442786069
3.4695794582366943,-186.0892537313433,-179.36114427860696,272.6533830845771,324.2078437810945,110.66234676616916,-787.5587442786069
3.486565351486206,-186.0892537313433,-179.36114427860696,272.6533830845771,324.2078437810945,110.66234676616916,-787.5587442786069
3.503530502319336,-186.3892537313433,-179.78114427860694,272.9733830845771,324.1614437810945,110.75244676616916,-787.541844278607
3.5205695629119873,-186.87925373134328,-179.91114427860694,272.48338308457716,324.0977437810945,110.81274676616916,-787.6109442786069
3.5386784076690674,-186.56925373134328,-179.48114427860696,272.99338308457715,323.9412437810945,110.81474676616916,-787.6300442786069
3.5554933547973633,-186.2792537313433,-179.42114427860696,275.7233830845771,323.8206437810945,110.92274676616915,-787.6271442786069
3.572601318359375,-185.56925373134328,-178.43114427860695,275.75338308457714,323.6620437810945,111.08324676616915,-787.6394442786069
3.5897679328918457,-184.87925373134328,-177.60114427860697,279.55338308457715,323.5094437810945,111.24604676616916,-787.604844278607
3.606527090072632,-184.87925373134328,-177.60114427860697,279.55338308457715,323.5094437810945,111.24604676616916,-787.604844278607
3.6236400604248047,-185.15925373134328,-178.40114427860695,282.7133830845771,323.6799437810945,111.37844676616916,-787.5831442786069
3.640531539916992,-185.6192537313433,-178.18114427860695,281.13338308457713,323.8203437810945,111.35564676616916,-787.603844278607
3.658564805984497,-185.65925373134328,-178.56114427860695,282.32338308457713,323.8883437810945,111.27394676616916,-787.6189442786069
3.6756739616394043,-185.37925373134328,-178.75114427860694,282.68338308457714,323.9815437810945,111.24784676616916,-787.5917442786069
3.6926679611206055,-185.15925373134328,-178.62114427860695,282.82338308457713,324.0211437810945,111.24834676616916,-787.548144278607
3.7094998359680176,-185.5292537313433,-179.07114427860697,282.6633830845771,324.1259437810945,111.23904676616915,-787.539044278607
3.726534128189087,-185.5292537313433,-179.07114427860697,282.6633830845771,324.1259437810945,111.23904676616915,-787.539044278607
3.7436575889587402,-186.4892537313433,-179.24114427860695,281.43338308457714,324.2725437810945,111.08404676616915,-787.5470442786069
3.760680913925171,-186.28925373134328,-179.77114427860695,279.7233830845771,324.4115437810945,110.93004676616916,-787.5547442786069
3.7785563468933105,-186.4292537313433,-178.86114427860696,275.87338308457714,324.3124437810945,110.84744676616916,-787.592044278607
3.795668363571167,-186.6392537313433,-178.80114427860696,275.57338308457713,324.1746437810945,110.76324676616916,-787.6861442786069
3.812566041946411,-185.9892537313433,-178.89114427860696,275.1533830845771,324.1809437810945,110.74414676616917,-787.7024442786069
3.8295750617980957,-186.3892537313433,-178.67114427860696,273.12338308457714,324.1413437810945,110.70214676616916,-787.6843442786069
3.8465356826782227,-186.3892537313433,-178.67114427860696,273.12338308457714,324.1413437810945,110.70214676616916,-787.6843442786069
3.8635342121124268,-186.5792537313433,-179.28114427860694,273.3533830845771,324.1518437810945,110.66994676616916,-787.6902442786069
3.880709409713745,-186.34925373134328,-179.44114427860694,272.92338308457715,324.2057437810945,110.66734676616916,-787.6411442786069
3.898724317550659,-186.2392537313433,-179.52114427860695,272.7833830845771,324.17844378109453,110.72554676616916,-787.5910442786069
3.915592670440674,-186.7092537313433,-179.90114427860695,272.74338308457715,324.1248437810945,110.80814676616916,-787.632344278607
3.9326486587524414,-186.68925373134329,-179.51114427860696,272.54338308457716,324.0019437810945,110.81804676616916,-787.672644278607
3.9497108459472656,-186.2192537313433,-179.27114427860695,274.63338308457713,323.8483437810945,110.87594676616916,-787.644644278607
3.9666030406951904,-186.2192537313433,-179.27114427860695,274.63338308457713,323.8483437810945,110.87594676616916,-787.644644278607
3.9837646484375,-185.7592537313433,-178.90114427860695,275.99338308457715,323.7320437810945,111.04504676616916,-787.6404442786069
4.000585556030273,-185.1192537313433,-177.64114427860696,277.25338308457714,323.5252437810945,111.19364676616915,-787.6370442786069
4.018555402755737,-185.0092537313433,-178.01114427860696,282.00338308457714,323.5627437810945,111.33334676616916,-787.600644278607
4.035719633102417,-185.3992537313433,-178.15114427860695,281.69338308457714,323.7587437810945,111.36364676616915,-787.5940442786069
4.052571535110474,-185.7492537313433,-178.04114427860696,281.37338308457714,323.8063437810945,111.28434676616916,-787.6127442786069
4.0695130825042725,-185.5092537313433,-178.61114427860696,283.00338308457714,323.9174437810945,111.22314676616917,-787.597044278607
4.086552143096924,-185.5092537313433,-178.61114427860696,283.00338308457714,323.9174437810945,111.22314676616917,-787.597044278607
4.103691339492798,-185.2392537313433,-178.55114427860696,282.63338308457713,323.9878437810945,111.21494676616916,-787.5361442786069
4.120567321777344,-185.4492537313433,-178.99114427860695,283.05338308457715,324.0614437810945,111.24484676616916,-787.5330442786069
4.138744592666626,-186.43925373134329,-179.10114427860697,281.36338308457715,324.1907437810945,111.12574676616916,-787.569944278607
4.155696630477905,-186.5492537313433,-179.59114427860695,280.73338308457716,324.3512437810945,110.93564676616916,-787.5670442786069
4.172567367553711,-186.0092537313433,-179.19114427860694,277.6633830845771,324.3851437810945,110.85584676616917,-787.5570442786069
4.189590215682983,-186.65925373134328,-178.62114427860695,275.12338308457714,324.2144437810945,110.79094676616916,-787.6263442786069
4.206573724746704,-186.65925373134328,-178.62114427860695,275.12338308457714,324.2144437810945,110.79094676616916,-787.6263442786069
4.2235941886901855,-186.2192537313433,-179.18114427860695,275.8333830845771,324.1923437810945,110.75054676616917,-787.6945442786069
4.240536212921143,-186.18925373134329,-178.81114427860695,273.43338308457714,324.1765437810945,110.72344676616916,-787.686344278607
4.25852632522583,-186.4892537313433,-178.98114427860696,272.98338308457716,324.1302437810945,110.67134676616917,-787.6834442786069
4.275624990463257,-186.2792537313433,-179.46114427860695,273.29338308457716,324.2003437810945,110.64674676616916,-787.6282442786069
4.292613744735718,-186.1692537313433,-179.45114427860696,272.67338308457715,324.1978437810945,110.68984676616915,-787.5521442786069
4.3095128536224365,-186.5192537313433,-179.89114427860696,272.8433830845771,324.1462437810945,110.78444676616915,-787.5743442786069
4.326512575149536,-186.5192537313433,-179.89114427860696,272.8433830845771,324.1462437810945,110.78444676616915,-787.5743442786069
4.343683242797852,-186.9892537313433,-179.83114427860696,272.24338308457715,324.0519437810945,110.80754676616915,-787.6513442786069
4.360548496246338,-186.31925373134328,-179.37114427860695,273.80338308457715,323.8913437810945,110.82114676616916,-787.6449442786069
4.3786656856536865,-185.8092537313433,-179.23114427860696,276.1633830845771,323.78374378109453,110.97874676616915,-787.609244278607
4.395721435546875,-185.37925373134328,-177.95114427860696,276.31338308457714,323.5813437810945,111.14504676616916,-787.6162442786069
4.412635326385498,-185.1092537313433,-177.98114427860696,281.3333830845771,323.5417437810945,111.30244676616915,-787.6100442786069
4.429714679718018,-185.28925373134328,-178.38114427860697,282.30338308457715,323.7598437810945,111.37944676616915,-787.608844278607
