Time,Fx,Fy,Fz,Mx,My,Mz
0.014448404312133789,-186.0492537313433,-177.92114427860696,275.9733830845771,323.7549437810945,110.94064676616915,-787.7083442786069
0.03150820732116699,-185.93925373134329,-177.69114427860694,276.37338308457714,323.7150437810945,110.93024676616916,-787.716144278607
0.0484464168548584,-185.9292537313433,-177.59114427860695,276.6433830845771,323.6947437810945,110.91624676616915,-787.7142442786069
0.0655369758605957,-185.9492537313433,-177.51114427860696,276.86338308457715,323.6709437810945,110.90164676616916,-787.7032442786069
0.08258581161499023,-185.7992537313433,-177.47114427860694,277.44338308457714,323.6393437810945,110.92364676616916,-787.689544278607
0.09950423240661621,-185.5192537313433,-177.26114427860696,278.17338308457715,323.6097437810945,110.97744676616917,-787.6593442786069
0.11645102500915527,-185.6492537313433,-177.41114427860694,279.2033830845771,323.6245437810945,111.03274676616915,-787.6291442786069
0.13357329368591309,-185.6492537313433,-177.41114427860694,279.2033830845771,323.6245437810945,111.03274676616915,-787.6291442786069
0.15046072006225586,-185.90925373134328,-177.56114427860695,279.6533830845771,323.6783437810945,111.07034676616917,-787.637444278607
0.1675243377685547,-185.90925373134328,-177.60114427860697,280.0933830845771,323.7242437810945,111.08084676616916,-787.6560442786069
0.1845250129699707,-185.78925373134328,-177.80114427860696,280.79338308457716,323.7924437810945,111.08904676616916,-787.6504442786069
0.20145297050476074,-185.8592537313433,-177.86114427860696,280.55338308457715,323.8449437810945,111.08614676616916,-787.6406442786069
0.21840333938598633,-185.87925373134328,-177.88114427860697,280.50338308457714,323.8709437810945,111.07154676616916,-787.6393442786069
0.23544049263000488,-185.9992537313433,-177.99114427860695,280.30338308457715,323.9103437810945,111.04144676616916,-787.6447442786069
0.2524750232696533,-185.9992537313433,-177.99114427860695,280.30338308457715,323.9103437810945,111.04144676616916,-787.6447442786069
0.26952123641967773,-186.3092537313433,-178.14114427860696,279.6033830845771,323.9433437810945,110.98334676616916,-787.6702442786069
0.28639912605285645,-186.2492537313433,-178.09114427860695,278.80338308457715,323.9484437810945,110.91564676616916,-787.704444278607
0.3034381866455078,-185.9792537313433,-177.96114427860695,278.2733830845771,323.9262437810945,110.86464676616916,-787.6965442786069
0.3205389976501465,-185.8692537313433,-177.94114427860694,277.7833830845771,323.9110437810945,110.84404676616916,-787.668144278607
0.33754491806030273,-185.90925373134328,-177.81114427860695,276.9633830845771,323.8869437810945,110.82864676616916,-787.6526442786069
0.35442090034484863,-185.90925373134328,-177.81114427860695,276.9633830845771,323.8869437810945,110.82864676616916,-787.6526442786069
0.37165307998657227,-186.0192537313433,-177.87114427860695,276.8433830845771,323.8828437810945,110.81314676616915,-787.652844278607
0.3883984088897705,-185.9992537313433,-177.91114427860694,276.5233830845771,323.9070437810945,110.80584676616915,-787.663144278607
0.40552854537963867,-185.87925373134328,-177.81114427860695,276.05338308457715,323.9192437810945,110.80214676616916,-787.663644278607
0.4226369857788086,-185.9692537313433,-178.02114427860695,275.7133830845771,323.9531437810945,110.79644676616915,-787.6670442786069
0.4394352436065674,-186.1192537313433,-178.12114427860695,274.80338308457715,323.9590437810945,110.77894676616916,-787.6678442786069
0.45650267601013184,-186.1092537313433,-178.11114427860696,274.67338308457715,323.9364437810945,110.76964676616916,-787.654644278607
0.4734683036804199,-186.1092537313433,-178.11114427860696,274.67338308457715,323.9364437810945,110.76964676616916,-787.654644278607
0.49047088623046875,-186.2692537313433,-178.30114427860696,274.6533830845771,323.9389437810945,110.78504676616916,-787.6371442786069
0.5074923038482666,-186.5792537313433,-178.53114427860694,274.32338308457713,323.9450437810945,110.79834676616916,-787.6390442786069
0.5245740413665771,-186.53925373134328,-178.64114427860696,274.30338308457715,323.9270437810945,110.82254676616915,-787.6484442786069
0.5415635108947754,-186.3992537313433,-178.58114427860696,274.4133830845771,323.8942437810945,110.86764676616916,-787.648744278607
0.5585072040557861,-186.5292537313433,-178.61114427860696,274.57338308457713,323.8688437810945,110.89374676616916,-787.6539442786069
0.5754728317260742,-186.5292537313433,-178.55114427860696,274.8533830845771,323.8402437810945,110.90614676616916,-787.6558442786069
0.5924868583679199,-186.5292537313433,-178.55114427860696,274.8533830845771,323.8402437810945,110.90614676616916,-787.6558442786069
0.6095716953277588,-186.3592537313433,-178.30114427860696,275.36338308457715,323.8158437810945,110.92614676616915,-787.657244278607
0.6266868114471436,-186.2792537313433,-178.28114427860694,275.68338308457714,323.8047437810945,110.94544676616916,-787.6714442786069
0.6435649394989014,-186.1992537313433,-178.13114427860697,275.8433830845771,323.7799437810945,110.95134676616915,-787.697644278607
0.660426139831543,-185.9992537313433,-177.80114427860696,276.07338308457713,323.7345437810945,110.94164676616916,-787.7141442786069
0.6775486469268799,-185.90925373134328,-177.62114427860695,276.54338308457716,323.7017437810945,110.93274676616916,-787.7168442786069
0.6944799423217773,-185.90925373134328,-177.62114427860695,276.54338308457716,323.7017437810945,110.93274676616916,-787.7168442786069
0.7114605903625488,-185.9692537313433,-177.56114427860695,276.69338308457714,323.6864437810945,110.91194676616917,-787.708444278607
0.7285516262054443,-185.9292537313433,-177.50114427860694,277.06338308457714,323.65874378109453,110.90674676616916,-787.695744278607
0.7454485893249512,-185.68925373134329,-177.38114427860697,277.76338308457713,323.6250437810945,110.94384676616916,-787.678544278607
0.7625792026519775,-185.53925373134328,-177.30114427860696,278.63338308457713,323.6132437810945,110.99924676616916,-787.6447442786069
0.7795677185058594,-185.7792537313433,-177.49114427860695,279.4733830845771,323.6472437810945,111.04874676616916,-787.6309442786069
