Time,Fx,Fy,Fz,Mx,My,Mz
0.014481544494628906,-0.19445229681978793,0.4633922261484099,1.7815547703180226,0.08456890459363964,-0.057716961130742095,-0.059611660777385195
0.032465219497680664,-0.19445229681978793,0.4633922261484099,1.7815547703180226,0.08456890459363964,-0.057716961130742095,-0.059611660777385195
0.04951071739196777,-0.1544522968197879,0.26339222614840985,1.9315547703180211,0.23506890459363966,-0.1443169611307421,-0.0026116607773852274
0.06643342971801758,-0.304452296819788,0.36339222614840994,1.141554770318022,0.22526890459363968,-0.2338169611307421,0.06158833922261481
0.08359718322753906,-0.254452296819788,0.5733922261484099,1.9615547703180223,0.11606890459363967,-0.26621696113074206,0.10678833922261477
0.10051274299621582,-0.47445229681978796,0.64339222614841,3.191554770318021,0.05596890459363968,-0.2629169611307421,0.12838833922261478
0.11760187149047852,-0.6344522968197881,0.4733922261484099,3.881554770318022,0.06796890459363969,-0.2809169611307421,0.13298833922261477
0.13559532165527344,-0.514452296819788,0.6833922261484099,3.5415547703180223,0.034568904593639704,-0.2871169611307421,0.1292883392226148
0.15355992317199707,-0.514452296819788,0.6833922261484099,3.5415547703180223,0.034568904593639704,-0.2871169611307421,0.1292883392226148
0.17041444778442383,-0.4144522968197879,0.8033922261484099,3.7115547703180223,-0.04393109540636031,-0.2703169611307421,0.1336883392226148
0.18747425079345703,-0.304452296819788,0.7333922261484099,3.4115547703180216,-0.1337310954063603,-0.20771696113074212,0.11628833922261478
0.20444273948669434,-0.254452296819788,0.90339222614841,3.4515547703180225,-0.23623109540636034,-0.1032169611307421,0.05928833922261478
0.22156071662902832,-0.08445229681978805,0.7133922261484099,4.471554770318022,-0.17283109540636032,-0.013316961130742103,0.012788339222614797
0.23843955993652344,-0.11445229681978808,0.4333922261484099,3.5015547703180214,-0.03383109540636031,0.017583038869257897,-0.0065116607773851864
0.2553877830505371,0.025547703180212045,0.3033922261484099,2.021554770318021,0.020568904593639692,0.017383038869257898,-0.00881166077738521
0.27238941192626953,0.025547703180212045,0.3033922261484099,2.021554770318021,0.020568904593639692,0.017383038869257898,-0.00881166077738521
0.28949642181396484,0.06554770318021208,0.38339222614840995,1.1215547703180224,-0.01093109540636028,0.037183038869257896,-0.008611660777385233
0.3065176010131836,-0.01445229681978799,0.2933922261484099,0.9015547703180218,-0.030431095406360353,0.0486830388692579,-0.0094116607773852
0.3234546184539795,-0.03445229681978801,0.25339222614840995,0.42155477031802135,-0.04143109540636036,0.0421830388692579,-0.003211660777385217
0.3405599594116211,0.015547703180212036,0.3433922261484099,-0.13844522968197737,-0.07883109540636035,0.026683038869257898,0.02528833922261481
0.3578453063964844,-0.20445229681978794,0.28339222614840986,-0.9584452296819777,-0.1529310954063603,0.006483038869257898,0.06638833922261478
0.37547779083251953,-0.514452296819788,0.2333922261484099,-1.558445229681979,-0.2578310954063603,0.011183038869257898,0.07458833922261482
0.3925347328186035,-0.514452296819788,0.2333922261484099,-1.558445229681979,-0.2578310954063603,0.011183038869257898,0.07458833922261482
0.40946269035339355,-0.45445229681978794,0.36339222614840994,-1.478445229681979,-0.3271310954063603,0.0644830388692579,0.04628833922261477
0.4265589714050293,-0.22445229681978796,0.7933922261484099,-2.108445229681978,-0.3695310954063603,0.1200830388692579,0.014888339222614788
0.44351720809936523,-0.024452296819788,1.19339222614841,-2.938445229681978,-0.4284310954063604,0.1263830388692579,0.01748833922261478
0.4604525566101074,0.015547703180212036,1.5233922261484099,-3.218445229681979,-0.4903310954063602,0.13098303886925788,0.03688833922261481
0.47740912437438965,-0.004452296819787982,1.65339222614841,-3.1784452296819765,-0.5174310954063603,0.1298830388692579,0.05388833922261477
0.49448370933532715,-0.10445229681978807,1.71339222614841,-3.3784452296819794,-0.5352310954063604,0.12068303886925791,0.0550883392226148
0.5113954544067383,-0.10445229681978807,1.71339222614841,-3.3784452296819794,-0.5352310954063604,0.12068303886925791,0.0550883392226148
0.5284967422485352,-0.06445229681978804,1.82339222614841,-2.85844522968198,-0.5263310954063602,0.1166830388692579,0.034388339222614805
0.5455598831176758,0.13554770318021192,1.89339222614841,-2.4284452296819783,-0.47003109540636023,0.1019830388692579,0.025588339222614775
0.562450647354126,0.0855477031802121,1.85339222614841,-2.748445229681977,-0.4483310954063604,0.049983038869257895,0.03578833922261482
0.5794215202331543,-0.14445229681978788,1.5033922261484098,-2.0084452296819784,-0.4372310954063603,-0.002816961130742101,0.04208833922261479
0.596428632736206,-0.264452296819788,1.22339222614841,-0.9884452296819788,-0.37933109540636034,-0.0098169611307421,0.019288339222614803
0.6134488582611084,-0.264452296819788,1.22339222614841,-0.9884452296819788,-0.37933109540636034,-0.0098169611307421,0.019288339222614803
0.6304669380187988,-0.20445229681978794,1.0333922261484099,-0.5184452296819781,-0.3049310954063603,-0.023716961130742103,0.0007883392226147867
0.6474030017852783,-0.254452296819788,0.8233922261484099,0.021554770318021,-0.23613109540636035,-0.0318169611307421,-0.006611660777385231
0.6647770404815674,-0.35445229681978807,0.4633922261484099,0.8815547703180222,-0.12613109540636036,-0.020116961130742104,-0.0404116607773852
