timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,lift
0.0,-0.006546749733388424,0.06883968412876129,0.03583440184593201,-0.7017786502838135,-0.5171547532081604,-0.043929267674684525,-1.2628626711666584
0.016091108322143555,-0.006546749733388424,0.06883968412876129,0.03583440184593201,-0.7017786502838135,-0.5171547532081604,-0.12819212675094604,-1.34712553024292
0.032178401947021484,-0.006546749733388424,0.06883968412876129,0.03583440184593201,-0.7017786502838135,-0.5171547532081604,-0.12819212675094604,-1.34712553024292
0.04815101623535156,-0.006546749733388424,0.06883968412876129,0.03583440184593201,-0.7336192727088928,-0.5171547532081604,-0.12819212675094604,-1.3789661526679993
0.06425976753234863,-0.006546749733388424,0.06883968412876129,0.03583440184593201,-0.7336192727088928,-0.5171547532081604,-0.12819212675094604,-1.3789661526679993
0.08009624481201172,-0.006546749733388424,0.06883968412876129,0.03583440184593201,-0.7336192727088928,-0.5171547532081604,-0.12819212675094604,-1.3789661526679993
0.09683036804199219,-0.03622620925307274,0.06883968412876129,0.03583440184593201,-0.7336192727088928,-0.5037078261375427,-0.12819212675094604,-1.3655192255973816
0.1122133731842041,-0.03622620925307274,0.09487912058830261,0.05052120238542557,-0.7336192727088928,-0.5037078261375427,-0.10696256905794144,-1.344289667904377
0.12842082977294922,-0.03622620925307274,0.09487912058830261,0.05052120238542557,-0.7336192727088928,-0.5037078261375427,-0.10696256905794144,-1.344289667904377
0.1442561149597168,-0.03622620925307274,0.09487912058830261,0.05052120238542557,-0.7336192727088928,-0.5037078261375427,-0.10696256905794144,-1.344289667904377
0.16024518013000488,-0.03622620925307274,0.09487912058830261,0.05052120238542557,-0.7151190638542175,-0.5037078261375427,-0.10696256905794144,-1.3257894590497017
0.17638301849365234,-0.03622620925307274,0.09487912058830261,0.05052120238542557,-0.7151190638542175,-0.5037078261375427,-0.10696256905794144,-1.3257894590497017
0.19227957725524902,0.05298545956611633,0.09487912058830261,0.05052120238542557,-0.7151190638542175,-0.5233181118965149,-0.10696256905794144,-1.3453997448086739
0.20830202102661133,0.05298545956611633,0.0776115208864212,0.07499520480632782,-0.7151190638542175,-0.5233181118965149,-0.10696256905794144,-1.3453997448086739
0.2242600917816162,0.05298545956611633,0.0776115208864212,0.07499520480632782,-0.7151190638542175,-0.5233181118965149,-0.04098600149154663,-1.279423177242279
0.24008631706237793,0.05298545956611633,0.0776115208864212,0.07499520480632782,-0.7151190638542175,-0.5233181118965149,-0.04098600149154663,-1.279423177242279
0.2562439441680908,0.05298545956611633,0.0776115208864212,0.07499520480632782,-0.6747639775276184,-0.5233181118965149,-0.04098600149154663,-1.23906809091568
0.2728462219238281,0.05298545956611633,0.0776115208864212,0.07499520480632782,-0.6747639775276184,-0.5233181118965149,-0.04098600149154663,-1.23906809091568
0.293428897857666,0.06368901580572128,0.0776115208864212,0.07499520480632782,-0.6747639775276184,-0.5233181118965149,-0.04098600149154663,-1.23906809091568
0.30409812927246094,0.06368901580572128,0.0776115208864212,0.07499520480632782,-0.6747639775276184,-0.5053357481956482,-0.04098600149154663,-1.2210857272148132
0.3200709819793701,0.06368901580572128,0.10184216499328613,0.0526278056204319,-0.6747639775276184,-0.5053357481956482,-0.036299340426921844,-1.2163990661501884
