timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,lift
0.0,0.0435628704726696,0.10463152080774307,0.0700686052441597,-0.6999841332435608,-0.5289713740348816,-0.04053555056452751,-1.26949105784297
0.015961647033691406,0.0435628704726696,0.12742632627487183,0.0700686052441597,-0.6999841332435608,-0.5289713740348816,-0.04053555056452751,-1.26949105784297
0.032042503356933594,0.0435628704726696,0.12742632627487183,0.07129920274019241,-0.6999841332435608,-0.5289713740348816,-0.04053555056452751,-1.26949105784297
0.0480196475982666,0.0435628704726696,0.12742632627487183,0.07129920274019241,-0.6999841332435608,-0.5289713740348816,-0.04053555056452751,-1.26949105784297
0.06410789489746094,0.083676278591156,0.12742632627487183,0.07129920274019241,-0.6999841332435608,-0.537227213382721,-0.04053555056452751,-1.2777468971908092
0.08024835586547852,0.083676278591156,0.12742632627487183,0.07129920274019241,-0.6999841332435608,-0.537227213382721,-0.04053555056452751,-1.2777468971908092
0.0963749885559082,0.083676278591156,0.12742632627487183,0.07129920274019241,-0.6999841332435608,-0.537227213382721,0.0053509497083723545,-1.2318603969179094
0.11213922500610352,0.083676278591156,0.13212358951568604,0.07129920274019241,-0.7265889644622803,-0.537227213382721,0.0053509497083723545,-1.2584652281366289
0.1282343864440918,0.083676278591156,0.13212358951568604,0.08867580443620682,-0.7265889644622803,-0.537227213382721,0.0053509497083723545,-1.2584652281366289
0.14430785179138184,0.083676278591156,0.13212358951568604,0.08867580443620682,-0.7265889644622803,-0.537227213382721,0.0053509497083723545,-1.2584652281366289
0.16031169891357422,0.083676278591156,0.13212358951568604,0.08867580443620682,-0.7265889644622803,-0.537227213382721,0.0053509497083723545,-1.2584652281366289
0.1763603687286377,0.15792609751224518,0.13212358951568604,0.08867580443620682,-0.7265889644622803,-0.5778283476829529,0.0053509497083723545,-1.2990663624368608
0.1922919750213623,0.15792609751224518,0.13212358951568604,0.08867580443620682,-0.7265889644622803,-0.5778283476829529,0.07855947315692902,-1.2258578389883041
0.20830345153808594,0.15792609751224518,0.13212358951568604,0.08867580443620682,-0.7397038340568542,-0.5778283476829529,0.07855947315692902,-1.2389727085828781
0.22430849075317383,0.15792609751224518,0.1408153623342514,0.08867580443620682,-0.7397038340568542,-0.5778283476829529,0.07855947315692902,-1.2389727085828781
0.2402496337890625,0.15792609751224518,0.1408153623342514,0.0989094004034996,-0.7397038340568542,-0.5778283476829529,0.07855947315692902,-1.2389727085828781
0.2562267780303955,0.15792609751224518,0.1408153623342514,0.0989094004034996,-0.7397038340568542,-0.5778283476829529,0.07855947315692902,-1.2389727085828781
0.27229905128479004,0.23047612607479095,0.1408153623342514,0.0989094004034996,-0.7397038340568542,-0.5927167534828186,0.07855947315692902,-1.2538611143827438
0.2882881164550781,0.23047612607479095,0.1408153623342514,0.0989094004034996,-0.7397038340568542,-0.5927167534828186,0.07855947315692902,-1.2538611143827438
0.30416345596313477,0.23047612607479095,0.1408153623342514,0.0989094004034996,-0.7397038340568542,-0.5927167534828186,0.1562417894601822,-1.1761787980794907
0.31998276710510254,0.23047612607479095,0.15908536314964294,0.0989094004034996,-0.7557806968688965,-0.5927167534828186,0.1562417894601822,-1.192255660891533
0.3359980583190918,0.23047612607479095,0.15908536314964294,0.10118040442466736,-0.7557806968688965,-0.5927167534828186,0.1562417894601822,-1.192255660891533
0.351959228515625,0.23047612607479095,0.15908536314964294,0.10118040442466736,-0.7557806968688965,-0.5927167534828186,0.1562417894601822,-1.192255660891533
0.3679981231689453,0.23047612607479095,0.15908536314964294,0.10118040442466736,-0.7557806968688965,-0.5927167534828186,0.1562417894601822,-1.192255660891533
0.38402342796325684,0.291009783744812,0.15908536314964294,0.10118040442466736,-0.7557806968688965,-0.601110577583313,0.1562417894601822,-1.2006494849920273
0.4000122547149658,0.291009783744812,0.15908536314964294,0.10118040442466736,-0.7557806968688965,-0.601110577583313,0.18853163719177246,-1.168359637260437
0.4159703254699707,0.291009783744812,0.15908536314964294,0.10118040442466736,-0.7221568822860718,-0.601110577583313,0.18853163719177246,-1.1347358226776123
0.4320077896118164,0.291009783744812,0.13734281063079834,0.10118040442466736,-0.7221568822860718,-0.601110577583313,0.18853163719177246,-1.1347358226776123
0.44802427291870117,0.291009783744812,0.13734281063079834,0.07952520996332169,-0.7221568822860718,-0.601110577583313,0.18853163719177246,-1.1347358226776123
0.4640195369720459,0.291009783744812,0.13734281063079834,0.07952520996332169,-0.7221568822860718,-0.601110577583313,0.18853163719177246,-1.1347358226776123
0.48000502586364746,0.21982760727405548,0.13734281063079834,0.07952520996332169,-0.7221568822860718,-0.548322319984436,0.18853163719177246,-1.0819475650787354
0.4960308074951172,0.21982760727405548,0.13734281063079834,0.07952520996332169,-0.7221568822860718,-0.548322319984436,0.18853163719177246,-1.0819475650787354
0.5120141506195068,0.21982760727405548,0.13734281063079834,0.07952520996332169,-0.7221568822860718,-0.548322319984436,0.10594682395458221,-1.1645323783159256
0.5279934406280518,0.21982760727405548,0.1295296847820282,0.07952520996332169,-0.7217376232147217,-0.548322319984436,0.10594682395458221,-1.1641131192445755
0.5440225601196289,0.21982760727405548,0.1295296847820282,0.066771000623703,-0.7217376232147217,-0.548322319984436,0.10594682395458221,-1.1641131192445755
