timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,lift,thrust
0.0,-0.046267565339803696,0.07902384549379349,0.09161040186882019,-0.5766307711601257,-0.4176709055900574,-0.22825834155082703,-1.2225600183010101,0.21690181270241737
0.01614069938659668,-0.046267565339803696,0.07853048294782639,0.11247900128364563,-0.5284266471862793,-0.4176709055900574,-0.22825834155082703,-1.1743558943271637,0.2372770495712757
0.03215503692626953,-0.0791948139667511,0.07853048294782639,0.11247900128364563,-0.5284266471862793,-0.3949586749076843,-0.22825834155082703,-1.1516436636447906,0.2702042981982231
0.04828286170959473,-0.0791948139667511,0.07853048294782639,0.11247900128364563,-0.5284266471862793,-0.3949586749076843,-0.22825834155082703,-1.1516436636447906,0.2702042981982231
0.06418085098266602,-0.0791948139667511,0.07853048294782639,0.11247900128364563,-0.5284266471862793,-0.3949586749076843,-0.22825834155082703,-1.1516436636447906,0.2702042981982231
0.08018994331359863,-0.0791948139667511,0.07853048294782639,0.11247900128364563,-0.5284266471862793,-0.3949586749076843,-0.0941450372338295,-1.0175303593277931,0.2702042981982231
0.09626388549804688,-0.0791948139667511,0.07853048294782639,0.11247900128364563,-0.5284266471862793,-0.3949586749076843,-0.0941450372338295,-1.0175303593277931,0.2702042981982231
0.11217737197875977,-0.0791948139667511,0.07853048294782639,0.11247900128364563,-0.6220524907112122,-0.3949586749076843,-0.0941450372338295,-1.111156202852726,0.2702042981982231
0.12835979461669922,0.11004345118999481,0.11585503816604614,0.13104720413684845,-0.6220524907112122,-0.3949586749076843,-0.0941450372338295,-1.111156202852726,0.13685879111289978
0.1443638801574707,0.11004345118999481,0.11585503816604614,0.13104720413684845,-0.6220524907112122,-0.5338522791862488,-0.0941450372338295,-1.2500498071312904,0.13685879111289978
0.16034340858459473,0.11004345118999481,0.11585503816604614,0.13104720413684845,-0.6220524907112122,-0.5338522791862488,-0.0941450372338295,-1.2500498071312904,0.13685879111289978
0.17630934715270996,0.11004345118999481,0.11585503816604614,0.13104720413684845,-0.6220524907112122,-0.5338522791862488,0.09311345964670181,-1.0627913102507591,0.13685879111289978
0.19245266914367676,0.11004345118999481,0.11585503816604614,0.13104720413684845,-0.6220524907112122,-0.5338522791862488,0.09311345964670181,-1.0627913102507591,0.13685879111289978
0.20887494087219238,0.11004345118999481,0.11585503816604614,0.13104720413684845,-0.6220524907112122,-0.5338522791862488,0.09311345964670181,-1.0627913102507591,0.13685879111289978
0.2242567539215088,0.11004345118999481,0.13787704706192017,0.14583420753479004,-0.7214922904968262,-0.5338522791862488,0.09311345964670181,-1.1622311100363731,0.1736678034067154
