timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,lift,thrust
0.0,0.3685852289199829,0.151081845164299,0.1662738025188446,-0.8320344090461731,-0.7047439813613892,0.48278337717056274,-1.0539950132369995,-0.051229581236839294
0.016061067581176758,0.3685852289199829,0.151081845164299,0.1662738025188446,-0.8320344090461731,-0.7047439813613892,0.48278337717056274,-1.0539950132369995,-0.051229581236839294
0.032120466232299805,0.6102555394172668,0.151081845164299,0.1662738025188446,-0.8320344090461731,-0.7047439813613892,0.48278337717056274,-1.0539950132369995,-0.29289989173412323
0.048024892807006836,0.6102555394172668,0.151081845164299,0.1662738025188446,-0.8064974546432495,-0.7047439813613892,0.48278337717056274,-1.028458058834076,-0.29289989173412323
0.06417059898376465,0.6102555394172668,0.14106512069702148,0.1662738025188446,-0.8064974546432495,-0.7047439813613892,0.48278337717056274,-1.028458058834076,-0.30291661620140076
0.0800011157989502,0.6102555394172668,0.14106512069702148,0.10982999950647354,-0.8064974546432495,-0.6896514892578125,0.48278337717056274,-1.0133655667304993,-0.3593604192137718
0.09609794616699219,0.6102555394172668,0.14106512069702148,0.10982999950647354,-0.8064974546432495,-0.6896514892578125,0.48278337717056274,-1.0133655667304993,-0.3593604192137718
0.11203956604003906,0.6102555394172668,0.14106512069702148,0.10982999950647354,-0.8064974546432495,-0.6896514892578125,0.31273701786994934,-1.1834119260311127,-0.3593604192137718
0.12809491157531738,0.3908080756664276,0.14106512069702148,0.10982999950647354,-0.8064974546432495,-0.6896514892578125,0.31273701786994934,-1.1834119260311127,-0.1399129554629326
0.1440742015838623,0.3908080756664276,0.14106512069702148,0.10982999950647354,-0.8064974546432495,-0.6896514892578125,0.31273701786994934,-1.1834119260311127,-0.1399129554629326
0.16019487380981445,0.3908080756664276,0.12667983770370483,0.10982999950647354,-0.7377862334251404,-0.6896514892578125,0.31273701786994934,-1.1147007048130035,-0.15429823845624924
0.1761636734008789,0.3908080756664276,0.12667983770370483,0.10238520801067352,-0.7377862334251404,-0.5841901302337646,0.31273701786994934,-1.0092393457889557,-0.16174302995204926
0.19202399253845215,0.3908080756664276,0.12667983770370483,0.10238520801067352,-0.7377862334251404,-0.5841901302337646,0.31273701786994934,-1.0092393457889557,-0.16174302995204926
0.20807957649230957,0.3908080756664276,0.12667983770370483,0.10238520801067352,-0.7377862334251404,-0.5841901302337646,0.04316696897149086,-1.2788093946874142,-0.16174302995204926
0.22417235374450684,0.3908080756664276,0.12667983770370483,0.10238520801067352,-0.7377862334251404,-0.5841901302337646,0.04316696897149086,-1.2788093946874142,-0.16174302995204926
0.24022722244262695,0.13833443820476532,0.12667983770370483,0.10238520801067352,-0.7377862334251404,-0.5841901302337646,0.04316696897149086,-1.2788093946874142,0.09073060750961304
0.2561008930206299,0.13833443820476532,0.12667983770370483,0.10238520801067352,-0.6328004598617554,-0.5841901302337646,0.04316696897149086,-1.1738236211240292,0.09073060750961304
0.27211737632751465,0.13833443820476532,0.0862400084733963,0.08972640335559845,-0.6328004598617554,-0.5841901302337646,0.04316696897149086,-1.1738236211240292,0.03763197362422943
0.28804874420166016,0.13833443820476532,0.0862400084733963,0.08972640335559845,-0.6328004598617554,-0.4700579047203064,0.04316696897149086,-1.059691395610571,0.03763197362422943
0.30397629737854004,0.13833443820476532,0.0862400084733963,0.08972640335559845,-0.6328004598617554,-0.4700579047203064,0.04316696897149086,-1.059691395610571,0.03763197362422943
0.31999802589416504,0.13833443820476532,0.0862400084733963,0.08972640335559845,-0.6328004598617554,-0.4700579047203064,-0.2377890795469284,-1.3406474441289902,0.03763197362422943
0.33640074729919434,-0.17923732101917267,0.0862400084733963,0.08972640335559845,-0.6328004598617554,-0.4700579047203064,-0.2377890795469284,-1.3406474441289902,0.3552037328481674
0.3521420955657959,-0.17923732101917267,0.0862400084733963,0.08972640335559845,-0.6328004598617554,-0.4700579047203064,-0.2377890795469284,-1.3406474441289902,0.3552037328481674
0.3681669235229492,-0.17923732101917267,0.04405912011861801,0.08972640335559845,-0.42245760560035706,-0.4700579047203064,-0.2377890795469284,-1.1303045898675919,0.31302284449338913
0.3840484619140625,-0.17923732101917267,0.04405912011861801,0.09311040490865707,-0.42245760560035706,-0.29776570200920105,-0.2377890795469284,-0.9580123871564865,0.31640684604644775
0.4001188278198242,-0.17923732101917267,0.04405912011861801,0.09311040490865707,-0.42245760560035706,-0.29776570200920105,-0.2377890795469284,-0.9580123871564865,0.31640684604644775
0.4162013530731201,-0.17923732101917267,0.04405912011861801,0.09311040490865707,-0.42245760560035706,-0.29776570200920105,-0.3979572057723999,-1.118180513381958,0.31640684604644775
0.4321327209472656,-0.17923732101917267,0.04405912011861801,0.09311040490865707,-0.42245760560035706,-0.29776570200920105,-0.3979572057723999,-1.118180513381958,0.31640684604644775
0.44806790351867676,-0.24776126444339752,0.04405912011861801,0.09311040490865707,-0.42245760560035706,-0.29776570200920105,-0.3979572057723999,-1.118180513381958,0.3849307894706726
0.4641764163970947,-0.24776126444339752,0.04405912011861801,0.09311040490865707,-0.4594409763813019,-0.29776570200920105,-0.3979572057723999,-1.1551638841629028,0.3849307894706726
0.4800543785095215,-0.24776126444339752,0.06719384342432022,0.12670980393886566,-0.4594409763813019,-0.29776570200920105,-0.3979572057723999,-1.1551638841629028,0.4416649118065834
0.4962189197540283,-0.24776126444339752,0.06719384342432022,0.12670980393886566,-0.4594409763813019,-0.3754378855228424,-0.3979572057723999,-1.2328360676765442,0.4416649118065834
0.5121114253997803,-0.24776126444339752,0.06719384342432022,0.12670980393886566,-0.4594409763813019,-0.3754378855228424,-0.3979572057723999,-1.2328360676765442,0.4416649118065834
0.5281598567962646,-0.24776126444339752,0.06719384342432022,0.12670980393886566,-0.4594409763813019,-0.3754378855228424,-0.08286003023386002,-0.9177388921380043,0.4416649118065834
0.5440101623535156,0.08710982650518417,0.06719384342432022,0.12670980393886566,-0.4594409763813019,-0.3754378855228424,-0.08286003023386002,-0.9177388921380043,0.10679382085800171
0.5601892471313477,0.08710982650518417,0.06719384342432022,0.12670980393886566,-0.4594409763813019,-0.3754378855228424,-0.08286003023386002,-0.9177388921380043,0.10679382085800171
0.5765981674194336,0.08710982650518417,0.12246640026569366,0.12670980393886566,-0.7048486471176147,-0.3754378855228424,-0.08286003023386002,-1.1631465628743172,0.16206637769937515
0.5920534133911133,0.08710982650518417,0.12246640026569366,0.15491220355033875,-0.7048486471176147,-0.5731600522994995,-0.08286003023386002,-1.3608687296509743,0.19026877731084824
