timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6
0.0,0.37153762578964233,0.16678984463214874,0.14094480872154236,-0.7104172110557556,-0.5948434472084045,0.23400531709194183
0.015900373458862305,0.37153762578964233,0.16678984463214874,0.14094480872154236,-0.7104172110557556,-0.5948434472084045,0.23400531709194183
0.032247066497802734,0.37153762578964233,0.16678984463214874,0.14094480872154236,-0.6871117949485779,-0.5948434472084045,0.23400531709194183
0.04824995994567871,0.37153762578964233,0.16678984463214874,0.14094480872154236,-0.6871117949485779,-0.5948434472084045,0.23400531709194183
0.06420159339904785,0.37153762578964233,0.16678984463214874,0.14094480872154236,-0.6871117949485779,-0.5948434472084045,0.23400531709194183
0.08002185821533203,0.37153762578964233,0.16678984463214874,0.14094480872154236,-0.6871117949485779,-0.568526566028595,0.23400531709194183
0.09630489349365234,0.35881951451301575,0.16678984463214874,0.11551860719919205,-0.6871117949485779,-0.568526566028595,0.20685157179832458
0.11197948455810547,0.35881951451301575,0.132339209318161,0.11551860719919205,-0.6871117949485779,-0.568526566028595,0.20685157179832458
0.12797951698303223,0.35881951451301575,0.132339209318161,0.11551860719919205,-0.6390994191169739,-0.568526566028595,0.20685157179832458
0.14409422874450684,0.35881951451301575,0.132339209318161,0.11551860719919205,-0.6390994191169739,-0.568526566028595,0.20685157179832458
0.16023921966552734,0.35881951451301575,0.132339209318161,0.11551860719919205,-0.6390994191169739,-0.568526566028595,0.20685157179832458
0.17615628242492676,0.35881951451301575,0.132339209318161,0.11551860719919205,-0.6390994191169739,-0.568526566028595,0.20685157179832458
0.1920788288116455,0.35881951451301575,0.132339209318161,0.10162200033664703,-0.6390994191169739,-0.533951997756958,0.20685157179832458
0.20804786682128906,0.20361445844173431,0.1315983235836029,0.10162200033664703,-0.6390994191169739,-0.533951997756958,0.052579887211322784
0.22429299354553223,0.20361445844173431,0.1315983235836029,0.10162200033664703,-0.6390994191169739,-0.533951997756958,0.052579887211322784
0.24015212059020996,0.20361445844173431,0.1315983235836029,0.10162200033664703,-0.6627817749977112,-0.533951997756958,0.052579887211322784
0.2560756206512451,0.20361445844173431,0.1315983235836029,0.10162200033664703,-0.6627817749977112,-0.533951997756958,0.052579887211322784
0.27227210998535156,0.20361445844173431,0.1315983235836029,0.10162200033664703,-0.6627817749977112,-0.533951997756958,0.052579887211322784
0.287982702255249,0.20361445844173431,0.1315983235836029,0.10162200033664703,-0.6627817749977112,-0.49946704506874084,0.052579887211322784
0.30400633811950684,0.08074668794870377,0.10262000560760498,0.09429540485143661,-0.6627817749977112,-0.49946704506874084,-0.07823079079389572
0.31989169120788574,0.08074668794870377,0.10262000560760498,0.09429540485143661,-0.6627817749977112,-0.49946704506874084,-0.07823079079389572
0.3360605239868164,0.08074668794870377,0.10262000560760498,0.09429540485143661,-0.6102977991104126,-0.49946704506874084,-0.07823079079389572
0.3521275520324707,0.08074668794870377,0.10262000560760498,0.09429540485143661,-0.6102977991104126,-0.49946704506874084,-0.07823079079389572
