sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,timestamp
-0.4213870442167526,-0.05122198285216892,0.055836081577566254,-0.20959866580867492,-0.27116921166727437,-0.3052812606494434,0.0
-0.4213870442167526,-0.05122198285216892,0.055836081577566254,-0.20959866580867492,-0.27116921166727437,-0.3052812606494434,0.015987634658813477
-0.4213870442167526,-0.05122198285216892,0.055836081577566254,-0.20959866580867492,-0.27116921166727437,-0.3052812606494434,0.031954050064086914
-0.4213870442167526,-0.06122861923331821,0.055836081577566254,-0.20959866580867492,-0.2041725776607741,-0.40321505967784,0.0479428768157959
-0.4213870442167526,-0.06122861923331821,0.09843968234780132,-0.20959866580867492,-0.2041725776607741,-0.40321505967784,0.06397390365600586
-0.24901295962488706,-0.06122861923331821,0.09843968234780132,-0.20959866580867492,-0.2041725776607741,-0.40321505967784,0.07999515533447266
-0.24901295962488706,-0.06122861923331821,0.09843968234780132,-0.23306668338679992,-0.2041725776607741,-0.40321505967784,0.09589791297912598
-0.24901295962488706,-0.06122861923331821,0.09843968234780132,-0.23306668338679992,-0.2041725776607741,-0.40321505967784,0.11206436157226562
-0.24901295962488706,-0.06122861923331821,0.09843968234780132,-0.23306668338679992,-0.2041725776607741,-0.40321505967784,0.12801504135131836
-0.24901295962488706,0.00837657479887402,0.09843968234780132,-0.23306668338679992,-0.2041725776607741,-0.40321505967784,0.14393329620361328
-0.24901295962488706,0.00837657479887402,0.09843968234780132,-0.23306668338679992,-0.4708116910869826,0.16374308462929654,0.1600635051727295
-0.24901295962488706,0.00837657479887402,0.1476870962214738,-0.23306668338679992,-0.4708116910869826,0.16374308462929654,0.1761019229888916
0.3085972690328354,0.00837657479887402,0.1476870962214738,-0.3267067128171893,-0.4708116910869826,0.16374308462929654,0.1919848918914795
0.3085972690328354,0.00837657479887402,0.1476870962214738,-0.3267067128171893,-0.4708116910869826,0.16374308462929654,0.2081155776977539
0.3085972690328354,0.00837657479887402,0.1476870962214738,-0.3267067128171893,-0.4708116910869826,0.16374308462929654,0.22394061088562012
0.3085972690328354,0.02887315182333386,0.1476870962214738,-0.3267067128171893,-0.4708116910869826,0.16374308462929654,0.24004888534545898
0.3085972690328354,0.02887315182333386,0.1476870962214738,-0.3267067128171893,-0.45718869189569844,0.365852585395097,0.2560544013977051
0.3085972690328354,0.02887315182333386,0.0901122876239091,-0.3267067128171893,-0.45718869189569844,0.365852585395097,0.2720160484313965
0.27073964712464754,0.02887315182333386,0.0901122876239091,-0.3267067128171893,-0.45718869189569844,0.365852585395097,0.28801703453063965
0.27073964712464754,0.02887315182333386,0.0901122876239091,-0.1464297228803607,-0.45718869189569844,0.365852585395097,0.3040642738342285
0.27073964712464754,0.02887315182333386,0.0901122876239091,-0.1464297228803607,-0.45718869189569844,0.365852585395097,0.3200972080230713
0.27073964712464754,0.02887315182333386,0.0901122876239091,-0.1464297228803607,-0.45718869189569844,0.365852585395097,0.33585023880004883
0.27073964712464754,-0.010765896454997897,0.0901122876239091,-0.1464297228803607,-0.45718869189569844,0.365852585395097,0.35217833518981934
0.27073964712464754,-0.010765896454997897,0.08131568513634502,-0.1464297228803607,-0.3955198190624465,0.0938421547014706,0.36801719665527344
0.27073964712464754,-0.010765896454997897,0.08131568513634502,-0.1464297228803607,-0.3955198190624465,0.0938421547014706,0.38402843475341797
-0.0010521835342651165,-0.010765896454997897,0.08131568513634502,-0.25992721853160583,-0.3955198190624465,0.0938421547014706,0.39988207817077637
-0.0010521835342651165,-0.010765896454997897,0.08131568513634502,-0.25992721853160583,-0.3955198190624465,0.0938421547014706,0.415907621383667
-0.0010521835342651165,-0.010765896454997897,0.08131568513634502,-0.25992721853160583,-0.3955198190624465,0.0938421547014706,0.4321577548980713
-0.0010521835342651165,-0.04461118699664676,0.08131568513634502,-0.25992721853160583,-0.3955198190624465,0.0938421547014706,0.4479529857635498
-0.0010521835342651165,-0.04461118699664676,0.08131568513634502,-0.25992721853160583,-0.2593850455696334,-0.31567431394267154,0.4639256000518799
-0.0010521835342651165,-0.04461118699664676,0.05749508373263179,-0.25992721853160583,-0.2593850455696334,-0.31567431394267154,0.4801750183105469
-0.4324612593904739,-0.04461118699664676,0.05749508373263179,-0.25992721853160583,-0.2593850455696334,-0.31567431394267154,0.4960966110229492
-0.4324612593904739,-0.04461118699664676,0.05749508373263179,-0.2146474176397296,-0.2593850455696334,-0.31567431394267154,0.5121779441833496
-0.4324612593904739,-0.04461118699664676,0.05749508373263179,-0.2146474176397296,-0.2593850455696334,-0.31567431394267154,0.5279898643493652
-0.4324612593904739,-0.04461118699664676,0.05749508373263179,-0.2146474176397296,-0.2593850455696334,-0.31567431394267154,0.5438377857208252
-0.4324612593904739,-0.05749006690139377,0.05749508373263179,-0.2146474176397296,-0.2593850455696334,-0.31567431394267154,0.5598502159118652
-0.4324612593904739,-0.05749006690139377,0.09807848565104305,-0.2146474176397296,-0.2061983309204329,-0.37557227317500186,0.5759375095367432
-0.4324612593904739,-0.05749006690139377,0.09807848565104305,-0.2146474176397296,-0.2061983309204329,-0.37557227317500186,0.5919907093048096
-0.2395628518120056,-0.05749006690139377,0.09807848565104305,-0.24380058584117614,-0.2061983309204329,-0.37557227317500186,0.6079676151275635
-0.2395628518120056,-0.05749006690139377,0.09807848565104305,-0.24380058584117614,-0.2061983309204329,-0.37557227317500186,0.6240055561065674
-0.2395628518120056,-0.05749006690139377,0.09807848565104305,-0.24380058584117614,-0.2061983309204329,-0.37557227317500186,0.6400291919708252
-0.2395628518120056,-0.0019307819163283113,0.09807848565104305,-0.24380058584117614,-0.2061983309204329,-0.37557227317500186,0.6560931205749512
-0.2395628518120056,-0.0019307819163283113,0.09807848565104305,-0.24380058584117614,-0.4809730909282912,0.17726944979023862,0.6720209121704102
-0.2395628518120056,-0.0019307819163283113,0.151606891376999,-0.24380058584117614,-0.4809730909282912,0.17726944979023862,0.6881217956542969
0.3149470710500473,-0.0019307819163283113,0.151606891376999,-0.24380058584117614,-0.4809730909282912,0.17726944979023862,0.7040038108825684
0.3149470710500473,-0.0019307819163283113,0.151606891376999,-0.31700498399638855,-0.4809730909282912,0.17726944979023862,0.7200112342834473
0.3149470710500473,-0.0019307819163283113,0.151606891376999,-0.31700498399638855,-0.4809730909282912,0.17726944979023862,0.7359802722930908
0.3149470710500473,-0.0019307819163283113,0.151606891376999,-0.31700498399638855,-0.4809730909282912,0.17726944979023862,0.7518072128295898
0.3149470710500473,0.028569048925689816,0.151606891376999,-0.31700498399638855,-0.4809730909282912,0.17726944979023862,0.767859935760498
0.3149470710500473,0.028569048925689816,0.08765168122771083,-0.31700498399638855,-0.4575261137897719,0.35092534716916013,0.7838091850280762
