通道1	通道2	通道3	通道4	通道5	通道6	
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:22
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-19.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	19.000000	21.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	19.000000	19.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	16.000000	19.000000	-8.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	16.000000	19.000000	-13.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	16.000000	19.000000	-13.000000	2023/5/21 星期日 11:09:23
-17.000000	-20.000000	16.000000	16.000000	19.000000	-13.000000	2023/5/21 星期日 11:09:23
-33.000000	-24.000000	16.000000	16.000000	15.000000	-13.000000	2023/5/21 星期日 11:09:23
-33.000000	-24.000000	16.000000	-4.000000	15.000000	-13.000000	2023/5/21 星期日 11:09:23
-33.000000	-24.000000	16.000000	-4.000000	15.000000	-32.000000	2023/5/21 星期日 11:09:23
-33.000000	-24.000000	12.000000	-4.000000	15.000000	-32.000000	2023/5/21 星期日 11:09:23
-33.000000	-24.000000	12.000000	-4.000000	15.000000	-32.000000	2023/5/21 星期日 11:09:23
-43.000000	-20.000000	12.000000	-4.000000	12.000000	-32.000000	2023/5/21 星期日 11:09:23
-43.000000	-20.000000	12.000000	-4.000000	12.000000	-32.000000	2023/5/21 星期日 11:09:23
-43.000000	-20.000000	12.000000	0.000000	12.000000	-32.000000	2023/5/21 星期日 11:09:23
-43.000000	-20.000000	15.000000	0.000000	12.000000	-23.000000	2023/5/21 星期日 11:09:23
-43.000000	-20.000000	15.000000	0.000000	12.000000	-23.000000	2023/5/21 星期日 11:09:23
-30.000000	-22.000000	15.000000	0.000000	16.000000	-23.000000	2023/5/21 星期日 11:09:23
-30.000000	-22.000000	15.000000	0.000000	16.000000	-23.000000	2023/5/21 星期日 11:09:23
-30.000000	-22.000000	15.000000	8.000000	16.000000	-23.000000	2023/5/21 星期日 11:09:23
-30.000000	-22.000000	22.000000	8.000000	16.000000	-13.000000	2023/5/21 星期日 11:09:23
-30.000000	-22.000000	22.000000	8.000000	16.000000	-13.000000	2023/5/21 星期日 11:09:23
-23.000000	-22.000000	22.000000	8.000000	16.000000	-13.000000	2023/5/21 星期日 11:09:23
-23.000000	-18.000000	22.000000	8.000000	18.000000	-13.000000	2023/5/21 星期日 11:09:23
-23.000000	-18.000000	22.000000	2.000000	18.000000	-13.000000	2023/5/21 星期日 11:09:23
-23.000000	-18.000000	21.000000	2.000000	18.000000	-3.000000	2023/5/21 星期日 11:09:23
-23.000000	-18.000000	21.000000	2.000000	18.000000	-3.000000	2023/5/21 星期日 11:09:23
-23.000000	-18.000000	21.000000	2.000000	18.000000	-3.000000	2023/5/21 星期日 11:09:23
-12.000000	-12.000000	21.000000	2.000000	0.000000	-3.000000	2023/5/21 星期日 11:09:23
-12.000000	-12.000000	21.000000	44.000000	0.000000	-3.000000	2023/5/21 星期日 11:09:23
-12.000000	-12.000000	21.000000	44.000000	0.000000	-1.000000	2023/5/21 星期日 11:09:23
-12.000000	-12.000000	20.000000	44.000000	0.000000	-1.000000	2023/5/21 星期日 11:09:23
-12.000000	-12.000000	20.000000	44.000000	0.000000	-1.000000	2023/5/21 星期日 11:09:23
5.000000	-14.000000	20.000000	44.000000	31.000000	-1.000000	2023/5/21 星期日 11:09:23
5.000000	-14.000000	20.000000	57.000000	31.000000	-1.000000	2023/5/21 星期日 11:09:23
5.000000	-14.000000	20.000000	57.000000	31.000000	41.000000	2023/5/21 星期日 11:09:23
5.000000	-14.000000	31.000000	57.000000	31.000000	41.000000	2023/5/21 星期日 11:09:23
5.000000	-14.000000	31.000000	57.000000	31.000000	41.000000	2023/5/21 星期日 11:09:23
41.000000	-5.000000	31.000000	57.000000	64.000000	41.000000	2023/5/21 星期日 11:09:23
41.000000	-5.000000	31.000000	118.000000	64.000000	41.000000	2023/5/21 星期日 11:09:23
41.000000	-5.000000	31.000000	118.000000	64.000000	17.000000	2023/5/21 星期日 11:09:23
41.000000	-5.000000	20.000000	118.000000	64.000000	17.000000	2023/5/21 星期日 11:09:23
41.000000	-5.000000	20.000000	118.000000	64.000000	17.000000	2023/5/21 星期日 11:09:23
-26.000000	-27.000000	20.000000	118.000000	123.000000	17.000000	2023/5/21 星期日 11:09:24
-26.000000	-27.000000	20.000000	118.000000	123.000000	17.000000	2023/5/21 星期日 11:09:24
-26.000000	-27.000000	20.000000	120.000000	123.000000	17.000000	2023/5/21 星期日 11:09:24
-26.000000	-27.000000	9.000000	120.000000	123.000000	-25.000000	2023/5/21 星期日 11:09:24
-26.000000	-27.000000	9.000000	120.000000	123.000000	-25.000000	2023/5/21 星期日 11:09:24
-30.000000	-19.000000	9.000000	120.000000	53.000000	-25.000000	2023/5/21 星期日 11:09:24
-30.000000	-19.000000	9.000000	120.000000	53.000000	-25.000000	2023/5/21 星期日 11:09:24
-30.000000	-19.000000	9.000000	120.000000	53.000000	-25.000000	2023/5/21 星期日 11:09:24
-30.000000	-19.000000	1.000000	46.000000	53.000000	-27.000000	2023/5/21 星期日 11:09:24
-30.000000	-19.000000	1.000000	46.000000	53.000000	-27.000000	2023/5/21 星期日 11:09:24
-38.000000	-26.000000	1.000000	46.000000	53.000000	-27.000000	2023/5/21 星期日 11:09:24
-38.000000	-26.000000	1.000000	46.000000	27.000000	-27.000000	2023/5/21 星期日 11:09:24
-38.000000	-26.000000	1.000000	9.000000	27.000000	-27.000000	2023/5/21 星期日 11:09:24
-38.000000	-26.000000	21.000000	9.000000	27.000000	-23.000000	2023/5/21 星期日 11:09:24
-38.000000	-26.000000	21.000000	9.000000	27.000000	-23.000000	2023/5/21 星期日 11:09:24
-38.000000	-26.000000	21.000000	9.000000	27.000000	-23.000000	2023/5/21 星期日 11:09:24
-66.000000	-35.000000	21.000000	9.000000	-25.000000	-23.000000	2023/5/21 星期日 11:09:24
-66.000000	-35.000000	21.000000	-36.000000	-25.000000	-23.000000	2023/5/21 星期日 11:09:24
-66.000000	-35.000000	4.000000	-36.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:24
-66.000000	-35.000000	4.000000	-36.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	4.000000	-36.000000	-25.000000	-105.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	4.000000	-36.000000	-7.000000	-105.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	4.000000	-38.000000	-7.000000	-105.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	15.000000	-38.000000	-7.000000	-77.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	15.000000	-38.000000	-7.000000	-77.000000	2023/5/21 星期日 11:09:24
-125.000000	-17.000000	15.000000	-38.000000	-7.000000	-77.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	15.000000	-38.000000	48.000000	-77.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	15.000000	-15.000000	48.000000	-77.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	31.000000	-15.000000	48.000000	-40.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	31.000000	-15.000000	48.000000	-40.000000	2023/5/21 星期日 11:09:24
-85.000000	-31.000000	31.000000	-15.000000	48.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	31.000000	-15.000000	-5.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	31.000000	-15.000000	-5.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	31.000000	25.000000	-5.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	31.000000	25.000000	-5.000000	-40.000000	2023/5/21 星期日 11:09:24
-19.000000	-20.000000	21.000000	25.000000	-5.000000	8.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	21.000000	25.000000	39.000000	8.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	21.000000	25.000000	39.000000	8.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	21.000000	25.000000	39.000000	8.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	29.000000	146.000000	39.000000	44.000000	2023/5/21 星期日 11:09:24
-8.000000	-3.000000	29.000000	146.000000	39.000000	44.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	29.000000	146.000000	39.000000	44.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	29.000000	146.000000	105.000000	44.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	29.000000	197.000000	105.000000	44.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	16.000000	197.000000	105.000000	-33.000000	2023/5/21 星期日 11:09:24
41.000000	-27.000000	16.000000	197.000000	105.000000	-33.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	16.000000	197.000000	105.000000	-33.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	16.000000	197.000000	148.000000	-33.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	16.000000	142.000000	148.000000	-33.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	-26.000000	142.000000	148.000000	-89.000000	2023/5/21 星期日 11:09:24
-116.000000	-41.000000	-26.000000	142.000000	148.000000	-89.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	-26.000000	142.000000	148.000000	-89.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	-26.000000	142.000000	61.000000	-89.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	-26.000000	44.000000	61.000000	-89.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	3.000000	44.000000	61.000000	-33.000000	2023/5/21 星期日 11:09:25
-63.000000	-20.000000	3.000000	44.000000	61.000000	-33.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	3.000000	44.000000	61.000000	-33.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	3.000000	44.000000	61.000000	-33.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	3.000000	-44.000000	-14.000000	-33.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	10.000000	-44.000000	-14.000000	-93.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	10.000000	-44.000000	-14.000000	-93.000000	2023/5/21 星期日 11:09:25
-55.000000	-50.000000	10.000000	-44.000000	-14.000000	-93.000000	2023/5/21 星期日 11:09:25
-155.000000	-21.000000	10.000000	-44.000000	-7.000000	-93.000000	2023/5/21 星期日 11:09:25
-155.000000	-21.000000	10.000000	-38.000000	-7.000000	-93.000000	2023/5/21 星期日 11:09:25
-155.000000	-21.000000	0.000000	-38.000000	-7.000000	-122.000000	2023/5/21 星期日 11:09:25
-155.000000	-21.000000	0.000000	-38.000000	-7.000000	-122.000000	2023/5/21 星期日 11:09:25
-155.000000	-19.000000	0.000000	-38.000000	-7.000000	-122.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	0.000000	-38.000000	49.000000	-122.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	0.000000	-38.000000	49.000000	-122.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	40.000000	-43.000000	49.000000	-122.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	40.000000	-43.000000	49.000000	-28.000000	2023/5/21 星期日 11:09:25
-90.000000	-19.000000	40.000000	-43.000000	49.000000	-28.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	40.000000	-43.000000	49.000000	-28.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	40.000000	-43.000000	0.000000	-28.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	15.000000	50.000000	0.000000	-28.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	15.000000	50.000000	0.000000	-18.000000	2023/5/21 星期日 11:09:25
-39.000000	-37.000000	15.000000	50.000000	0.000000	-18.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	15.000000	50.000000	0.000000	-18.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	15.000000	50.000000	18.000000	-18.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	15.000000	172.000000	18.000000	-18.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	28.000000	172.000000	18.000000	44.000000	2023/5/21 星期日 11:09:25
-7.000000	4.000000	28.000000	172.000000	18.000000	44.000000	2023/5/21 星期日 11:09:25
16.000000	-39.000000	28.000000	172.000000	18.000000	44.000000	2023/5/21 星期日 11:09:25
16.000000	-39.000000	28.000000	172.000000	110.000000	44.000000	2023/5/21 星期日 11:09:25
