sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,timestamp
0.32622295853936617,0.027232340260795712,0.1190550886822015,-0.24123251972102844,-0.5232693217212905,0.13528651591134,0.0
0.32622295853936617,0.027232340260795712,0.1190550886822015,-0.24123251972102844,-0.5232693217212905,0.3539854496319287,0.01599431037902832
0.32622295853936617,0.027232340260795712,0.1190550886822015,-0.24123251972102844,-0.5232693217212905,0.3539854496319287,0.03201484680175781
0.32622295853936617,0.001130736156753659,0.1190550886822015,-0.24123251972102844,-0.5232693217212905,0.3539854496319287,0.04795980453491211
0.2254107320054764,0.001130736156753659,0.1190550886822015,-0.24123251972102844,-0.5232693217212905,0.3539854496319287,0.06401276588439941
0.2254107320054764,0.001130736156753659,0.0762444847059518,-0.24123251972102844,-0.5232693217212905,0.3539854496319287,0.07986831665039062
0.2254107320054764,0.001130736156753659,0.0762444847059518,-0.24123251972102844,-0.43527218322107686,0.3539854496319287,0.09600448608398438
0.2254107320054764,0.001130736156753659,0.0762444847059518,-0.1785504871358844,-0.43527218322107686,0.10916437800717281,0.11192727088928223
0.2254107320054764,0.001130736156753659,0.0762444847059518,-0.1785504871358844,-0.43527218322107686,0.10916437800717281,0.12793278694152832
0.2254107320054764,-0.01918494077081287,0.0762444847059518,-0.1785504871358844,-0.43527218322107686,0.10916437800717281,0.14383363723754883
0.2254107320054764,-0.01918494077081287,0.0762444847059518,-0.1785504871358844,-0.43527218322107686,0.10916437800717281,0.15999603271484375
-0.01888255539095457,-0.01918494077081287,0.0762444847059518,-0.1785504871358844,-0.43527218322107686,0.10916437800717281,0.1761646270751953
-0.01888255539095457,-0.01918494077081287,0.06982268400314151,-0.1785504871358844,-0.43527218322107686,0.10916437800717281,0.19198894500732422
-0.01888255539095457,-0.01918494077081287,0.06982268400314151,-0.2964631372442218,-0.32044741133997334,0.10916437800717281,0.2078852653503418
-0.01888255539095457,-0.01918494077081287,0.06982268400314151,-0.2964631372442218,-0.32044741133997334,-0.19761582616972995,0.22415733337402344
-0.01888255539095457,-0.05713950218314731,0.06982268400314151,-0.2964631372442218,-0.32044741133997334,-0.19761582616972995,0.23993134498596191
-0.01888255539095457,-0.05713950218314731,0.06982268400314151,-0.2964631372442218,-0.32044741133997334,-0.19761582616972995,0.25587010383605957
-0.3954352712885147,-0.05713950218314731,0.06982268400314151,-0.2964631372442218,-0.32044741133997334,-0.19761582616972995,0.2719104290008545
-0.3954352712885147,-0.05713950218314731,0.06279968477609454,-0.2964631372442218,-0.32044741133997334,-0.19761582616972995,0.28798961639404297
-0.3954352712885147,-0.05713950218314731,0.06279968477609454,-0.2964631372442218,-0.18741967896768938,-0.19761582616972995,0.3037440776824951
-0.3954352712885147,-0.05713950218314731,0.06279968477609454,-0.21909457979106628,-0.18741967896768938,-0.4276017040412433,0.32021474838256836
-0.3954352712885147,-0.05713950218314731,0.06279968477609454,-0.21909457979106628,-0.18741967896768938,-0.4276017040412433,0.3361043930053711
-0.3954352712885147,-0.06548238293881023,0.06279968477609454,-0.21909457979106628,-0.18741967896768938,-0.4276017040412433,0.35193705558776855
-0.3954352712885147,-0.06548238293881023,0.06279968477609454,-0.21909457979106628,-0.18741967896768938,-0.4276017040412433,0.3683042526245117
-0.2507398402944809,-0.06548238293881023,0.06279968477609454,-0.21909457979106628,-0.18741967896768938,-0.4276017040412433,0.3840768337249756
-0.2507398402944809,-0.06548238293881023,0.11927529059174358,-0.21909457979106628,-0.18741967896768938,-0.4276017040412433,0.39992213249206543
-0.2507398402944809,-0.06548238293881023,0.11927529059174358,-0.25498283443355285,-0.3691938183719863,-0.4276017040412433,0.41600537300109863
-0.2507398402944809,-0.06548238293881023,0.11927529059174358,-0.25498283443355285,-0.3691938183719863,-0.028374334464550743,0.43197202682495117
-0.2507398402944809,-0.0008141335999449495,0.11927529059174358,-0.25498283443355285,-0.3691938183719863,-0.028374334464550743,0.4479334354400635
-0.2507398402944809,-0.0008141335999449495,0.11927529059174358,-0.25498283443355285,-0.3691938183719863,-0.028374334464550743,0.46400928497314453
0.1951176845773453,-0.0008141335999449495,0.11927529059174358,-0.25498283443355285,-0.3691938183719863,-0.028374334464550743,0.4805424213409424
0.1951176845773453,-0.0008141335999449495,0.13435928903343974,-0.25498283443355285,-0.3691938183719863,-0.028374334464550743,0.49622201919555664
0.1951176845773453,-0.0008141335999449495,0.13435928903343974,-0.25498283443355285,-0.5511925480777968,-0.028374334464550743,0.5119211673736572
0.1951176845773453,-0.0008141335999449495,0.13435928903343974,-0.2980977946271869,-0.5511925480777968,0.3532835155327313,0.5280051231384277
0.1951176845773453,-0.0008141335999449495,0.13435928903343974,-0.2980977946271869,-0.5511925480777968,0.3532835155327313,0.5443069934844971
0.1951176845773453,0.03830634681826031,0.13435928903343974,-0.2980977946271869,-0.5511925480777968,0.3532835155327313,0.5602564811706543
0.1951176845773453,0.03830634681826031,0.13435928903343974,-0.2980977946271869,-0.5511925480777968,0.3532835155327313,0.5759060382843018
0.32070777056062166,0.03830634681826031,0.13435928903343974,-0.2980977946271869,-0.5511925480777968,0.3532835155327313,0.5918762683868408
0.32070777056062166,0.03830634681826031,0.08455448232415019,-0.2980977946271869,-0.5511925480777968,0.3532835155327313,0.6079821586608887
