Generation,Id,Score,Motor,Attack
0,0,432.956195832366,0.9424014862149168,0.8143205615397625
0,1,419.75952879820017,0.6438523012738278,0.8235929346294293
0,2,329.867620403022,0.9632147547016852,0.08092565841701593
