sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,timestamp,lift,thrust
-6.445898045129593,-0.9671529049354215,-2.160343744963888,1.5601517226426829,0.592704514140083,-7.646914276346084,14.544130802154541,2.1528562367827657,3.3184013952302838
-6.438642235226449,-0.9671529049354215,-2.160343744963888,3.1740256350367297,0.592704514140083,-7.646914276346084,14.560245752334595,3.7667301491768126,3.3111455853271394
-6.438642235226449,-0.9671529049354215,-2.160343744963888,3.1740256350367297,0.592704514140083,-7.646914276346084,14.576305150985718,3.7667301491768126,3.3111455853271394
-6.438642235226449,-0.9671529049354215,-2.160343744963888,3.1740256350367297,5.281272092560126,-7.646914276346084,14.592238664627075,8.455297727596855,3.3111455853271394
-6.438642235226449,-0.9671529049354215,-0.2602250913386384,3.1740256350367297,5.281272092560126,-3.7302898956979478,14.608144044876099,8.455297727596855,5.211264238952388
-6.438642235226449,-0.9671529049354215,-0.2602250913386384,3.1740256350367297,5.281272092560126,-3.7302898956979478,14.624235391616821,8.455297727596855,5.211264238952388
-6.438642235226449,0.14513628725683503,-0.2602250913386384,3.1740256350367297,5.281272092560126,-3.7302898956979478,14.64022970199585,8.455297727596855,6.323553431144646
-2.0733555888901316,0.14513628725683503,-0.2602250913386384,3.1740256350367297,5.281272092560126,-3.7302898956979478,14.65621542930603,8.455297727596855,1.9582667848083282
-2.0733555888901316,0.14513628725683503,-0.2602250913386384,5.480076417985462,5.281272092560126,-3.7302898956979478,14.672227382659912,10.761348510545588,1.9582667848083282
-2.0733555888901316,0.14513628725683503,-0.2602250913386384,5.480076417985462,5.849025330344035,-3.7302898956979478,14.688065528869629,11.329101748329496,1.9582667848083282
-2.0733555888901316,0.14513628725683503,-0.6041852862988749,5.480076417985462,5.849025330344035,-5.187599346503134,14.704167604446411,11.329101748329496,1.6143065898480917
-2.0733555888901316,0.14513628725683503,-0.6041852862988749,5.480076417985462,5.849025330344035,-5.187599346503134,14.720632791519165,11.329101748329496,1.6143065898480917
-2.0733555888901316,-0.9208967970332672,-0.6041852862988749,5.480076417985462,5.849025330344035,-5.187599346503134,14.736172199249268,11.329101748329496,0.5482735055579895
-2.0733555888901316,-0.9208967970332672,-0.6041852862988749,5.480076417985462,5.849025330344035,-5.187599346503134,14.75259017944336,11.329101748329496,0.5482735055579895
-6.248780219383057,-0.9208967970332672,-0.6041852862988749,1.5813975807159173,5.849025330344035,-5.187599346503134,14.768269062042236,7.430422911059952,4.723698136050914
-6.248780219383057,-0.9208967970332672,-0.6041852862988749,1.5813975807159173,5.849025330344035,-5.187599346503134,14.784122467041016,7.430422911059952,4.723698136050914
-6.248780219383057,-0.9208967970332672,-0.6041852862988749,1.5813975807159173,0.7455758743228451,-5.187599346503134,14.800157070159912,2.3269734550387624,4.723698136050914
-6.248780219383057,-0.9208967970332672,-2.2002683872585336,1.5813975807159173,0.7455758743228451,-7.89033327923667,14.81603193283081,2.3269734550387624,3.1276150350912557
-6.248780219383057,-1.0638732339369674,-2.2002683872585336,1.5813975807159173,0.7455758743228451,-7.89033327923667,14.83219027519226,2.3269734550387624,2.984638598187556
-6.248780219383057,-1.0638732339369674,-2.2002683872585336,1.5813975807159173,0.7455758743228451,-7.89033327923667,14.848096132278442,2.3269734550387624,2.984638598187556
-6.651126543707665,-1.0638732339369674,-2.2002683872585336,1.5813975807159173,0.7455758743228451,-7.89033327923667,14.864212274551392,2.3269734550387624,3.3869849225121644
-6.651126543707665,-1.0638732339369674,-2.2002683872585336,3.2097769733398187,0.7455758743228451,-7.89033327923667,14.880641460418701,3.955352847662664,3.3869849225121644
-6.651126543707665,-1.0638732339369674,-2.2002683872585336,3.2097769733398187,5.448044550144865,-7.89033327923667,14.896111488342285,8.657821523484683,3.3869849225121644
-6.651126543707665,-1.0638732339369674,-0.36866287505674755,3.2097769733398187,5.448044550144865,-3.954965356453773,14.912264823913574,8.657821523484683,5.21859043471395
-6.651126543707665,-1.0638732339369674,-0.36866287505674755,3.2097769733398187,5.448044550144865,-3.954965356453773,14.92859148979187,8.657821523484683,5.21859043471395
-6.651126543707665,0.12890821729576402,-0.36866287505674755,3.2097769733398187,5.448044550144865,-3.954965356453773,14.944187641143799,8.657821523484683,6.411371885946681
-6.651126543707665,0.12890821729576402,-0.36866287505674755,3.2097769733398187,5.448044550144865,-3.954965356453773,14.960278987884521,8.657821523484683,6.411371885946681
-2.335792953051146,0.12890821729576402,-0.36866287505674755,5.584886735293173,5.448044550144865,-3.954965356453773,14.976226091384888,11.032931285438039,2.0960382952901626
-2.335792953051146,0.12890821729576402,-0.36866287505674755,5.584886735293173,5.448044550144865,-3.954965356453773,14.992061614990234,11.032931285438039,2.0960382952901626
-2.335792953051146,0.12890821729576402,-0.36866287505674755,5.584886735293173,5.7871867124976655,-3.954965356453773,15.008025407791138,11.37207344779084,2.0960382952901626
-2.335792953051146,0.12890821729576402,-0.6018132353616098,5.584886735293173,5.7871867124976655,-5.429989239438887,15.024243593215942,11.37207344779084,1.8628879349853003
-2.335792953051146,-0.8944890626634081,-0.6018132353616098,5.584886735293173,5.7871867124976655,-5.429989239438887,15.04005241394043,11.37207344779084,0.8394906550261281
-2.335792953051146,-0.8944890626634081,-0.6018132353616098,5.584886735293173,5.7871867124976655,-5.429989239438887,15.056278467178345,11.37207344779084,0.8394906550261281
-6.4333393953512275,-0.8944890626634081,-0.6018132353616098,5.584886735293173,5.7871867124976655,-5.429989239438887,15.072584390640259,11.37207344779084,4.937037097326209
-6.4333393953512275,-0.8944890626634081,-0.6018132353616098,1.5565919377534616,5.7871867124976655,-5.429989239438887,15.08810567855835,7.343778650251127,4.937037097326209
